date,code,name
2024-04-12,9264,ポエック
2024-04-12,9270,バリュエンスホールディングス
2024-04-12,9326,関通
2024-04-12,9331,キャスター
2024-04-12,9647,協和コンサルタンツ
2024-04-12,9661,歌舞伎座
2024-04-12,9740,セントラル警備保障
2024-04-12,9778,昴
2024-04-12,9812,テーオーホールディングス
2024-04-12,9835,ジュンテンドー
2024-04-12,9837,モリト
2024-04-12,9842,アークランズ
2024-04-12,9846,天満屋ストア
2024-04-12,9978,文教堂グループホールディングス
2024-04-15,1887,日本国土開発
2024-04-15,2292,Ｓ　Ｆｏｏｄｓ
2024-04-15,2300,きょくとう
2024-04-15,2337,いちご
2024-04-15,2338,クオンタムソリューションズ
2024-04-15,2404,鉄人化ホールディングス
2024-04-15,2484,出前館
2024-04-15,2798,ワイズテーブルコーポレーション
2024-04-15,2884,ヨシムラ・フード・ホールディングス
2024-04-15,2927,ＡＦＣ－ＨＤアムスライフサイエンス
2024-04-15,2936,ベースフード
2024-04-15,3021,パシフィックネット
2024-04-15,3065,ライフフーズ
2024-04-15,3086,Ｊ．フロント　リテイリング
2024-04-15,3181,買取王国
2024-04-15,3189,ＡＮＡＰホールディングス
2024-04-15,3266,ファンドクリエーショングループ
2024-04-15,3440,日創グループ
2024-04-15,3479,ティーケーピー
2024-04-15,3547,ユニシアホールディングス
2024-04-15,3548,バロックジャパンリミテッド
2024-04-15,3558,ジェイドグループ
2024-04-15,3810,サイバーステップホールディングス
2024-04-15,3823,ＴＨＥ　ＷＨＹ　ＨＯＷ　ＤＯ　ＣＯＭＰＡＮＹ
2024-04-15,3826,システムインテグレータ
2024-04-15,4176,ココナラ
2024-04-15,4197,アスマーク
2024-04-15,4199,ワンダープラネット
2024-04-15,4433,ヒト・コミュニケーションズ・ホールディングス
2024-04-15,5025,マーキュリー
2024-04-15,5817,ＪＭＡＣＳ
2024-04-15,6150,タケダ機械
2024-04-15,6173,アクアライン
2024-04-15,6182,メタリアル
2024-04-15,6521,オキサイド
2024-04-15,6814,古野電気
2024-04-15,6866,日置電機
2024-04-15,7074,トゥエンティーフォーセブンホールディングス
2024-04-15,7388,ＦＰパートナー
2024-04-15,7463,アドヴァングループ
2024-04-15,7515,マルヨシセンター
2024-04-15,7520,エコス
2024-04-15,7610,テイツー
2024-04-15,7808,シー・エス・ランバー
2024-04-15,7997,くろがね工作所
2024-04-15,8167,リテールパートナーズ
2024-04-15,8181,東天紅
2024-04-15,8254,さいか屋
2024-04-15,9238,バリュークリエーション
2024-04-15,9241,フューチャーリンクネットワーク
2024-04-15,9381,エーアイテイー
2024-04-15,9601,松竹
2024-04-15,9602,東宝
2024-04-15,9948,アークス
2024-04-15,9979,大庄
2024-04-15,9982,タキヒヨー
2024-04-15,9993,ヤマザワ
2024-04-18,3091,ブロンコビリー
2024-04-19,2268,Ｂ－Ｒ　サーティワン　アイスクリーム
2024-04-19,2411,ゲンダイエージェンシー
2024-04-19,4929,アジュバンホールディングス
2024-04-19,8143,ラピーヌ
2024-04-19,8617,光世証券
2024-04-22,5576,オービーシステム
2024-04-23,4479,マクアケ
2024-04-23,4684,オービック
2024-04-23,4733,オービックビジネスコンサルタント
2024-04-23,5532,リアルゲイト
2024-04-23,6345,アイチ　コーポレーション
2024-04-23,6594,ニデック
2024-04-23,6999,ＫＯＡ
2024-04-23,7309,シマノ
2024-04-23,7739,キヤノン電子
2024-04-23,8060,キヤノンマーケティングジャパン
2024-04-23,8218,コメリ
2024-04-24,1944,きんでん
2024-04-24,2211,不二家
2024-04-24,3891,ニッポン高度紙工業
2024-04-24,4498,サイバートラスト
2024-04-24,4519,中外製薬
2024-04-24,4722,フューチャー
2024-04-24,4751,サイバーエージェント
2024-04-24,4973,日本高純度化学
2024-04-24,5609,日本鋳造
2024-04-24,6305,日立建機
2024-04-24,6382,トリニティ工業
2024-04-24,6807,日本航空電子工業
2024-04-24,6858,小野測器
2024-04-24,6954,ファナック
2024-04-24,6955,ＦＤＫ
2024-04-24,7751,キヤノン
2024-04-24,7970,信越ポリマー
2024-04-24,8595,ジャフコ　グループ
2024-04-24,8892,エスコン
2024-04-24,9158,シーユーシー
2024-04-24,9551,メタウォーター
2024-04-25,1934,ユアテック
2024-04-25,2491,バリューコマース
2024-04-25,2737,トーメンデバイス
2024-04-25,3003,ヒューリック
2024-04-25,3064,ＭｏｎｏｔａＲＯ
2024-04-25,3231,野村不動産ホールディングス
2024-04-25,3636,三菱総合研究所
2024-04-25,3969,エイトレッド
2024-04-25,4063,信越化学工業
2024-04-25,4099,四国化成ホールディングス
2024-04-25,4107,伊勢化学工業
2024-04-25,4205,日本ゼオン
2024-04-25,4307,野村総合研究所
2024-04-25,4373,シンプレクス・ホールディングス
2024-04-25,4503,アステラス製薬
2024-04-25,4568,第一三共
2024-04-25,4826,ＣＩＪ
2024-04-25,4832,ＪＦＥシステムズ
2024-04-25,4956,コニシ
2024-04-25,5204,石塚硝子
2024-04-25,5344,ＭＡＲＵＷＡ
2024-04-25,5857,ＡＲＥホールディングス
2024-04-25,5992,中央発條
2024-04-25,5994,ファインシンター
2024-04-25,6023,ダイハツインフィニアース
2024-04-25,6146,ディスコ
2024-04-25,6436,アマノ
2024-04-25,6470,大豊工業
2024-04-25,6504,富士電機
2024-04-25,6516,山洋電気
2024-04-25,6617,東光高岳
2024-04-25,6702,富士通
2024-04-25,6723,ルネサスエレクトロニクス
2024-04-25,6754,アンリツ
2024-04-25,6861,キーエンス
2024-04-25,6995,東海理化電機製作所
2024-04-25,7241,フタバ産業
2024-04-25,7250,太平洋工業
2024-04-25,7276,小糸製作所
2024-04-25,7278,エクセディ
2024-04-25,7283,愛三工業
2024-04-25,7646,ＰＬＡＮＴ
2024-04-25,7931,未来工業
2024-04-25,7949,小松ウオール工業
2024-04-25,7976,三菱鉛筆
2024-04-25,8601,大和証券グループ本社
2024-04-25,8628,松井証券
2024-04-25,8698,マネックスグループ
2024-04-25,8706,極東証券
2024-04-25,8914,エリアリンク
2024-04-25,9267,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ
2024-04-25,9368,キムラユニティー
2024-04-25,9531,東京瓦斯
2024-04-25,9533,東邦瓦斯
2024-04-25,9629,ピー・シー・エー
2024-04-25,9795,ステップ
2024-04-25,9932,杉本商事
2024-04-25,9991,ジェコス
2024-04-26,1850,南海辰村建設
2024-04-26,1939,四電工
2024-04-26,1941,中電工
2024-04-26,1942,関電工
2024-04-26,1946,トーエネック
2024-04-26,1959,クラフティア
2024-04-26,1972,三晃金属工業
2024-04-26,2175,エス・エム・エス
2024-04-26,2208,ブルボン
2024-04-26,2212,山崎製パン
2024-04-26,2216,カンロ
2024-04-26,2327,日鉄ソリューションズ
2024-04-26,2359,コア
2024-04-26,2413,エムスリー
2024-04-26,2481,タウンニュース社
2024-04-26,2664,カワチ薬品
2024-04-26,2790,ナフコ
2024-04-26,2801,キッコーマン
2024-04-26,2811,カゴメ
2024-04-26,3116,トヨタ紡織
2024-04-26,3426,アトムリビンテック
2024-04-26,3439,三ツ知
2024-04-26,3482,ロードスターキャピタル
2024-04-26,3778,さくらインターネット
2024-04-26,3836,アバントグループ
2024-04-26,3911,Ａｉｍｉｎｇ
2024-04-26,3912,モバイルファクトリー
2024-04-26,4043,トクヤマ
2024-04-26,4045,東亞合成
2024-04-26,4204,積水化学工業
2024-04-26,4318,クイック
2024-04-26,4417,グローバルセキュリティエキスパート
2024-04-26,4463,日華化学
2024-04-26,4657,環境管理センター
2024-04-26,4661,オリエンタルランド
2024-04-26,4685,菱友システムズ
2024-04-26,4765,ＳＢＩグローバルアセットマネジメント
2024-04-26,4812,電通総研
2024-04-26,5332,ＴＯＴＯ
2024-04-26,5333,日本碍子
2024-04-26,5410,合同製鐵
2024-04-26,5423,東京製鐵
2024-04-26,5449,大阪製鐵
2024-04-26,5482,愛知製鋼
2024-04-26,5612,日本鋳鉄管
2024-04-26,5659,日本精線
2024-04-26,5819,カナレ電気
2024-04-26,5834,ＳＢＩリーシングサービス
2024-04-26,5906,エムケー精工
2024-04-26,5959,岡部
2024-04-26,6080,Ｍ＆Ａキャピタルパートナーズ
2024-04-26,6141,ＤＭＧ森精機
2024-04-26,6161,エスティック
2024-04-26,6201,豊田自動織機
2024-04-26,6301,小松製作所
2024-04-26,6302,住友重機械工業
2024-04-26,6391,加地テック
2024-04-26,6454,マックス
2024-04-26,6455,モリタホールディングス
2024-04-26,6473,ジェイテクト
2024-04-26,6501,日立製作所
2024-04-26,6503,三菱電機
2024-04-26,6526,ソシオネクスト
2024-04-26,6586,マキタ
2024-04-26,6592,マブチモーター
2024-04-26,6632,ＪＶＣケンウッド
2024-04-26,6653,正興電機製作所
2024-04-26,6663,太洋テクノレックス
2024-04-26,6701,日本電気
2024-04-26,6724,セイコーエプソン
2024-04-26,6762,ＴＤＫ
2024-04-26,6810,マクセル
2024-04-26,6823,リオン
2024-04-26,6848,東亜ディーケーケー
2024-04-26,6857,アドバンテスト
2024-04-26,6888,アクモス
2024-04-26,6902,デンソー
2024-04-26,6923,スタンレー電気
2024-04-26,6971,京セラ
2024-04-26,6981,村田製作所
2024-04-26,6988,日東電工
2024-04-26,7102,日本車輌製造
2024-04-26,7148,ＦＰＧ
2024-04-26,7175,今村証券
2024-04-26,7199,プレミアグループ
2024-04-26,7259,アイシン
2024-04-26,7282,豊田合成
2024-04-26,7381,ＣＣＩグループ
2024-04-26,7422,東邦レマック
2024-04-26,7510,たけびし
2024-04-26,7740,タムロン
2024-04-26,7839,ＳＨＯＥＩ
2024-04-26,7897,ホクシン
2024-04-26,7919,野崎印刷紙業
2024-04-26,7962,キングジム
2024-04-26,7984,コクヨ
2024-04-26,8014,蝶理
2024-04-26,8015,豊田通商
2024-04-26,8604,野村ホールディングス
2024-04-26,8609,岡三証券グループ
2024-04-26,8613,丸三証券
2024-04-26,8614,東洋証券
2024-04-26,8622,水戸証券
2024-04-26,8707,岩井コスモホールディングス
2024-04-26,8708,アイザワ証券グループ
2024-04-26,8793,ＮＥＣキャピタルソリューション
2024-04-26,9003,相鉄ホールディングス
2024-04-26,9009,京成電鉄
2024-04-26,9202,ＡＮＡホールディングス
2024-04-26,9307,杉村倉庫
2024-04-26,9412,スカパーＪＳＡＴホールディングス
2024-04-26,9474,ゼンリン
2024-04-26,9502,中部電力
2024-04-26,9507,四国電力
2024-04-26,9509,北海道電力
2024-04-26,9534,北海道瓦斯
2024-04-26,9536,西部ガスホールディングス
2024-04-26,9679,ホウライ
2024-04-26,9682,ＤＴＳ
2024-04-26,9914,植松商会
2024-04-26,9962,ミスミグループ本社
2024-04-30,1718,美樹工業
2024-04-30,1911,住友林業
2024-04-30,1930,北陸電気工事
2024-04-30,1950,日本電設工業
2024-04-30,1964,中外炉工業
2024-04-30,2114,フジ日本
2024-04-30,2127,日本Ｍ＆Ａセンターホールディングス
2024-04-30,2410,キャリアデザインセンター
2024-04-30,2477,手間いらず
2024-04-30,2489,アドウェイズ
2024-04-30,2492,インフォマート
2024-04-30,2689,オルバヘルスケアホールディングス
2024-04-30,2692,伊藤忠食品
2024-04-30,2760,東京エレクトロン　デバイス
2024-04-30,2892,日本食品化工
2024-04-30,2926,篠崎屋
2024-04-30,3092,ＺＯＺＯ
2024-04-30,3137,ファンデリー
2024-04-30,3496,アズーム
2024-04-30,3622,ネットイヤーグループ
2024-04-30,3635,コーエーテクモホールディングス
2024-04-30,3839,ＯＤＫソリューションズ
2024-04-30,4025,多木化学
2024-04-30,4206,アイカ工業
2024-04-30,4220,リケンテクノス
2024-04-30,4228,積水化成品工業
2024-04-30,4248,竹本容器
2024-04-30,4308,Ｊストリーム
2024-04-30,4345,シーティーエス
2024-04-30,4362,日本精化
2024-04-30,4410,ハリマ化成グループ
2024-04-30,4578,大塚ホールディングス
2024-04-30,4679,田谷
2024-04-30,4709,ＩＤホールディングス
2024-04-30,4762,エックスネット
2024-04-30,4768,大塚商会
2024-04-30,5214,日本電気硝子
2024-04-30,5257,ノバシステム
2024-04-30,5279,日本興業
2024-04-30,5334,日本特殊陶業
2024-04-30,5440,共英製鋼
2024-04-30,5444,大和工業
2024-04-30,5905,日本製罐
2024-04-30,5938,ＬＩＸＩＬ
2024-04-30,5990,スーパーツール
2024-04-30,6135,牧野フライス製作所
2024-04-30,6155,高松機械工業
2024-04-30,6185,ＳＭＮ
2024-04-30,6189,グローバルキッズＣＯＭＰＡＮＹ
2024-04-30,6196,ストライク
2024-04-30,6268,ナブテスコ
2024-04-30,6325,タカキタ
2024-04-30,6365,電業社機械製作所
2024-04-30,6817,スミダコーポレーション
2024-04-30,6837,京写
2024-04-30,6870,日本フェンオール
2024-04-30,6920,レーザーテック
2024-04-30,6932,遠藤照明
2024-04-30,6961,エンプラス
2024-04-30,7172,ジャパンインベストメントアドバイザー
2024-04-30,7433,伯東
2024-04-30,7475,アルビス
2024-04-30,7539,アイナボホールディングス
2024-04-30,7600,日本エム・ディ・エム
2024-04-30,7625,グローバルダイニング
2024-04-30,7774,ジャパン・ティッシュエンジニアリング
2024-04-30,7896,セブン工業
2024-04-30,7908,きもと
2024-04-30,7942,ＪＳＰ
2024-04-30,7947,エフピコ
2024-04-30,7992,セーラー万年筆
2024-04-30,8056,ＢＩＰＲＯＧＹ
2024-04-30,8076,カノークス
2024-04-30,8103,明和産業
2024-04-30,8133,伊藤忠エネクス
2024-04-30,8174,日本瓦斯
2024-04-30,8285,三谷産業
2024-04-30,8616,東海東京フィナンシャル・ホールディングス
2024-04-30,8624,いちよし証券
2024-04-30,8697,日本取引所グループ
2024-04-30,8699,ＨＳホールディングス
2024-04-30,8700,丸八証券
2024-04-30,8704,トレイダーズホールディングス
2024-04-30,8803,平和不動産
2024-04-30,8898,センチュリー２１・ジャパン
2024-04-30,9001,東武鉄道
2024-04-30,9020,東日本旅客鉄道
2024-04-30,9021,西日本旅客鉄道
2024-04-30,9022,東海旅客鉄道
2024-04-30,9044,南海電気鉄道
2024-04-30,9081,神奈川中央交通
2024-04-30,9104,商船三井
2024-04-30,9110,ＮＳユナイテッド海運
2024-04-30,9143,ＳＧホールディングス
2024-04-30,9206,スターフライヤー
2024-04-30,9219,ギックス
2024-04-30,9301,三菱倉庫
2024-04-30,9501,東京電力ホールディングス
2024-04-30,9503,関西電力
2024-04-30,9504,中国電力
2024-04-30,9505,北陸電力
2024-04-30,9506,東北電力
2024-04-30,9508,九州電力
2024-04-30,9511,沖縄電力
2024-04-30,9552,クオンツ総研ホールディングス
2024-04-30,9672,東京都競馬
2024-04-30,9687,ＫＳＫ
2024-04-30,9702,アイ・エス・ビー
2024-04-30,9715,トランス・コスモス
2024-04-30,9733,ナガセ
2024-04-30,9742,アイネス
2024-04-30,9830,トラスコ中山
2024-05-01,2148,アイティメディア
2024-05-01,2768,双日
2024-05-01,3067,東京一番フーズ
2024-05-01,4062,イビデン
2024-05-01,4626,太陽ホールディングス
2024-05-01,5367,ニッカトー
2024-05-01,6467,ニチダイ
2024-05-01,7173,東京きらぼしフィナンシャルグループ
2024-05-01,7446,東北化学薬品
2024-05-01,7575,日本ライフライン
2024-05-01,7719,東京衡機
2024-05-01,8031,三井物産
2024-05-01,8772,アサックス
2024-05-01,9619,イチネンホールディングス
2024-05-01,9799,旭情報サービス
2024-05-01,9950,ハチバン
2024-05-02,1878,大東建託
2024-05-02,2296,伊藤ハム米久ホールディングス
2024-05-02,2480,システム・ロケーション
2024-05-02,2693,ＹＫＴ
2024-05-02,3191,ジョイフル本田
2024-05-02,3776,ブロードバンドタワー
2024-05-02,3998,すららネット
2024-05-02,5280,ヨシコン
2024-05-02,5903,シンポ
2024-05-02,5933,アルインコ
2024-05-02,6809,ＴＯＡ
2024-05-02,8002,丸紅
2024-05-02,8053,住友商事
2024-05-02,8058,三菱商事
2024-05-02,8566,リコーリース
2024-05-02,8860,フジ住宅
2024-05-02,9201,日本航空
2024-05-02,9259,タカヨシホールディングス
2024-05-07,1333,Ｕｍｉｏｓ
2024-05-07,1381,アクシーズ
2024-05-07,1723,日本電技
2024-05-07,1967,ヤマト
2024-05-07,2003,日東富士製粉
2024-05-07,2009,鳥越製粉
2024-05-07,2053,中部飼料
2024-05-07,2281,プリマハム
2024-05-07,2344,平安レイサービス
2024-05-07,2924,イフジ産業
2024-05-07,2937,サンクゼール
2024-05-07,3132,マクニカホールディングス
2024-05-07,3317,フライングガーデン
2024-05-07,3910,エムケイシステム
2024-05-07,3914,ＪＩＧ－ＳＡＷ
2024-05-07,4151,協和キリン
2024-05-07,4262,ニフティライフスタイル
2024-05-07,4483,ＪＭＤＣ
2024-05-07,4547,キッセイ薬品工業
2024-05-07,4582,シンバイオ製薬
2024-05-07,4746,東計電算
2024-05-07,4951,エステー
2024-05-07,5187,クリエートメディック
2024-05-07,5380,新東
2024-05-07,5393,ニチアス
2024-05-07,5411,ＪＦＥホールディングス
2024-05-07,5445,東京鐵鋼
2024-05-07,5955,ワイズホールディングス
2024-05-07,6050,イー・ガーディアン
2024-05-07,6062,チャーム・ケア・コーポレーション
2024-05-07,6200,インソース
2024-05-07,6769,ザインエレクトロニクス
2024-05-07,6806,ヒロセ電機
2024-05-07,6841,横河電機
2024-05-07,6853,共和電業
2024-05-07,6927,ヘリオス　テクノ　ホールディング
2024-05-07,7043,アルー
2024-05-07,7224,新明和工業
2024-05-07,7366,ＬＩＴＡＬＩＣＯ
2024-05-07,7372,デコルテ・ホールディングス
2024-05-07,7419,ノジマ
2024-05-07,7466,ＳＰＫ
2024-05-07,7480,スズデン
2024-05-07,7564,ワークマン
2024-05-07,7565,萬世電機
2024-05-07,7596,魚力
2024-05-07,7609,ダイトロン
2024-05-07,7752,リコー
2024-05-07,7974,任天堂
2024-05-07,8020,兼松
2024-05-07,8113,ユニ・チャーム
2024-05-07,8118,キング
2024-05-07,8173,上新電機
2024-05-07,8255,アクシアル　リテイリング
2024-05-07,8511,日本証券金融
2024-05-07,8739,スパークス・グループ
2024-05-07,8919,カチタス
2024-05-07,9107,川崎汽船
2024-05-07,9119,飯野海運
2024-05-07,9324,安田倉庫
2024-05-07,9376,ユーラシア旅行社
2024-05-07,9768,いであ
2024-05-07,9831,ヤマダホールディングス
2024-05-07,9878,セキド
2024-05-08,1382,ホーブ
2024-05-08,1768,ソネック
2024-05-08,1787,ナカボーテック
2024-05-08,1814,大末建設
2024-05-08,1898,世紀東急工業
2024-05-08,1945,東京エネシス
2024-05-08,2136,ヒップ
2024-05-08,2206,江崎グリコ
2024-05-08,2326,デジタルアーツ
2024-05-08,2335,キューブシステム
2024-05-08,2393,日本ケアサプライ
2024-05-08,2395,新日本科学
2024-05-08,2428,ウェルネット
2024-05-08,2432,ディー・エヌ・エー
2024-05-08,2461,ファンコミュニケーションズ
2024-05-08,2579,コカ・コーラ　ボトラーズジャパンホールディングス
2024-05-08,2700,木徳神糧
2024-05-08,3157,ジオリーブグループ
2024-05-08,3166,ＯＣＨＩホールディングス
2024-05-08,3553,共和レザー
2024-05-08,3580,小松マテーレ
2024-05-08,3626,ＴＩＳ
2024-05-08,3628,データホライゾン
2024-05-08,3632,グリーホールディングス
2024-05-08,3633,ＧＭＯペパボ
2024-05-08,3668,コロプラ
2024-05-08,3690,イルグルム
2024-05-08,3695,ＧＭＯプロダクトプラットフォーム
2024-05-08,3744,サイオス
2024-05-08,3771,システムリサーチ
2024-05-08,3901,マークラインズ
2024-05-08,3908,コラボス
2024-05-08,3946,トーモク
2024-05-08,3950,ザ・パック
2024-05-08,3984,ユーザーローカル
2024-05-08,4189,ＫＨネオケム
2024-05-08,4396,システムサポートホールディングス
2024-05-08,4491,コンピューターマネージメント
2024-05-08,4619,日本特殊塗料
2024-05-08,4680,ラウンドワン
2024-05-08,4689,ＬＩＮＥヤフー
2024-05-08,4690,日本パレットプール
2024-05-08,4704,トレンドマイクロ
2024-05-08,4732,ユー・エス・エス
2024-05-08,4784,ＧＭＯインターネット
2024-05-08,4792,山田コンサルティンググループ
2024-05-08,4800,オリコン
2024-05-08,4847,インテリジェント　ウェイブ
2024-05-08,4883,モダリス
2024-05-08,4912,ライオン
2024-05-08,4922,コーセーホールディングス
2024-05-08,4923,コタ
2024-05-08,5201,ＡＧＣ
2024-05-08,5284,ヤマウホールディングス
2024-05-08,5391,エーアンドエーマテリアル
2024-05-08,5408,中山製鋼所
2024-05-08,5461,中部鋼鈑
2024-05-08,5727,東邦チタニウム
2024-05-08,6073,アサンテ
2024-05-08,6088,シグマクシス・ホールディングス
2024-05-08,6099,エラン
2024-05-08,6180,ＧＭＯメディア
2024-05-08,6208,石川製作所
2024-05-08,6322,タクミナ
2024-05-08,6328,荏原実業
2024-05-08,6420,ガリレイ
2024-05-08,6645,オムロン
2024-05-08,6718,アイホン
2024-05-08,6745,ホーチキ
2024-05-08,6874,協立電機
2024-05-08,6877,ＯＢＡＲＡ　ＧＲＯＵＰ
2024-05-08,6882,三社電機製作所
2024-05-08,6908,イリソ電子工業
2024-05-08,6943,ＮＫＫスイッチズ
2024-05-08,6963,ローム
2024-05-08,6976,太陽誘電
2024-05-08,7011,三菱重工業
2024-05-08,7013,ＩＨＩ
2024-05-08,7069,サイバー・バズ
2024-05-08,7105,三菱ロジスネクスト
2024-05-08,7177,ＧＭＯフィナンシャルホールディングス
2024-05-08,7189,西日本フィナンシャルホールディングス
2024-05-08,7198,ＳＢＩアルヒ
2024-05-08,7203,トヨタ自動車
2024-05-08,7211,三菱自動車工業
2024-05-08,7299,フジオーゼックス
2024-05-08,7318,セレンディップ・ホールディングス
2024-05-08,7606,ユナイテッドアローズ
2024-05-08,7951,ヤマハ
2024-05-08,7955,クリナップ
2024-05-08,7963,興研
2024-05-08,7966,リンテック
2024-05-08,7971,東リ
2024-05-08,7989,立川ブラインド工業
2024-05-08,7991,マミヤ・オーピー
2024-05-08,8001,伊藤忠商事
2024-05-08,8005,スクロール
2024-05-08,8012,長瀬産業
2024-05-08,8052,椿本興業
2024-05-08,8065,佐藤商事
2024-05-08,8085,ナラサキ産業
2024-05-08,8424,芙蓉総合リース
2024-05-08,8591,オリックス
2024-05-08,8596,九州リースサービス
2024-05-08,9010,富士急行
2024-05-08,9039,サカイ引越センター
2024-05-08,9064,ヤマトホールディングス
2024-05-08,9101,日本郵船
2024-05-08,9347,日本管財ホールディングス
2024-05-08,9436,沖縄セルラー電話
2024-05-08,9478,ＳＥホールディングス・アンド・インキュベーションズ
2024-05-08,9519,レノバ
2024-05-08,9532,大阪瓦斯
2024-05-08,9658,ビジネスブレイン太田昭和
2024-05-08,9698,クレオ
2024-05-08,9699,ニシオホールディングス
2024-05-08,9759,ＮＳＤ
2024-05-08,9902,日伝
2024-05-09,1375,ユキグニファクトリー
2024-05-09,1720,東急建設
2024-05-09,1764,工藤建設
2024-05-09,1788,三東工業社
2024-05-09,1799,第一建設工業
2024-05-09,1870,矢作建設工業
2024-05-09,1929,日特建設
2024-05-09,1948,弘電社
2024-05-09,1980,ダイダン
2024-05-09,2209,井村屋グループ
2024-05-09,2229,カルビー
2024-05-09,2371,カカクコム
2024-05-09,2497,ユナイテッド
2024-05-09,2503,キリンホールディングス
2024-05-09,2588,プレミアムウォーターホールディングス
2024-05-09,2607,不二製油
2024-05-09,2674,ハードオフコーポレーション
2024-05-09,2705,大戸屋ホールディングス
2024-05-09,2733,あらた
2024-05-09,2802,味の素
2024-05-09,2810,ハウス食品グループ本社
2024-05-09,2820,やまみ
2024-05-09,2877,日東ベスト
2024-05-09,2914,日本たばこ産業
2024-05-09,3028,アルペン
2024-05-09,3105,日清紡ホールディングス
2024-05-09,3107,ダイワボウホールディングス
2024-05-09,3110,日東紡績
2024-05-09,3154,メディアスホールディングス
2024-05-09,3167,ＴＯＫＡＩホールディングス
2024-05-09,3173,Ｃｏｍｉｎｉｘ
2024-05-09,3176,三洋貿易
2024-05-09,3179,シュッピン
2024-05-09,3202,ダイトウボウ
2024-05-09,3232,三重交通グループホールディングス
2024-05-09,3242,アーバネットコーポレーション
2024-05-09,3326,ランシステム
2024-05-09,3352,バッファロー
2024-05-09,3371,ソフトクリエイトホールディングス
2024-05-09,3386,コスモ・バイオ
2024-05-09,3407,旭化成
2024-05-09,3433,トーカロ
2024-05-09,3436,ＳＵＭＣＯ
2024-05-09,3571,ソトー
2024-05-09,3577,東海染工
2024-05-09,3646,駅探
2024-05-09,3656,ＫＬａｂ
2024-05-09,3670,協立情報通信
2024-05-09,3672,オルトプラス
2024-05-09,3673,ブロードリーフ
2024-05-09,3676,デジタルハーツホールディングス
2024-05-09,3679,じげん
2024-05-09,3687,フィックスターズ
2024-05-09,3696,セレス
2024-05-09,3698,ＣＲＩ・ミドルウェア
2024-05-09,3712,情報企画
2024-05-09,3762,テクマトリックス
2024-05-09,3765,ガンホー・オンライン・エンターテイメント
2024-05-09,3834,朝日ネット
2024-05-09,3837,アドソル日進
2024-05-09,3900,クラウドワークス
2024-05-09,3918,ＰＣＩホールディングス
2024-05-09,3932,アカツキ
2024-05-09,3937,Ｕｂｉｃｏｍホールディングス
2024-05-09,3939,カナミックネットワーク
2024-05-09,3992,ニーズウェル
2024-05-09,4012,アクシス
2024-05-09,4088,エア・ウォーター
2024-05-09,4124,大阪油化工業
2024-05-09,4172,Ｈｉクラテス
2024-05-09,4202,ダイセル
2024-05-09,4293,セプテーニ・ホールディングス
2024-05-09,4326,インテージホールディングス
2024-05-09,4337,ぴあ
2024-05-09,4385,メルカリ
2024-05-09,4403,日油
2024-05-09,4404,ミヨシ油脂
2024-05-09,4452,花王
2024-05-09,4477,ＢＡＳＥ
2024-05-09,4502,武田薬品工業
2024-05-09,4524,森下仁丹
2024-05-09,4528,小野薬品工業
2024-05-09,4536,参天製薬
2024-05-09,4540,ツムラ
2024-05-09,4549,栄研化学
2024-05-09,4554,富士製薬工業
2024-05-09,4556,カイノス
2024-05-09,4559,ゼリア新薬工業
2024-05-09,4565,ネクセラファーマ
2024-05-09,4617,中国塗料
2024-05-09,4623,アサヒペン
2024-05-09,4676,フジ・メディア・ホールディングス
2024-05-09,4678,秀英予備校
2024-05-09,4743,アイティフォー
2024-05-09,4809,パラカ
2024-05-09,4819,デジタルガレージ
2024-05-09,4849,エン
2024-05-09,4889,レナサイエンス
2024-05-09,4901,富士フイルムホールディングス
2024-05-09,4926,シーボン
2024-05-09,4927,ポーラ・オルビスホールディングス
2024-05-09,4928,ノエビアホールディングス
2024-05-09,5015,ビーピー・カストロール
2024-05-09,5021,コスモエネルギーホールディングス
2024-05-09,5208,有沢製作所
2024-05-09,5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ
2024-05-09,5254,Ａｒｅｎｔ
2024-05-09,5261,リソルホールディングス
2024-05-09,5262,日本ヒューム
2024-05-09,5285,ヤマックス
2024-05-09,5301,東海カーボン
2024-05-09,5331,ノリタケ
2024-05-09,5355,日本坩堝
2024-05-09,5401,日本製鉄
2024-05-09,5406,神戸製鋼所
2024-05-09,5480,日本冶金工業
2024-05-09,5535,ミガロホールディングス
2024-05-09,5563,新日本電工
2024-05-09,5644,メタルアート
2024-05-09,5660,神鋼鋼線工業
2024-05-09,5713,住友金属鉱山
2024-05-09,5816,オーナンバ
2024-05-09,5821,平河ヒューテック
2024-05-09,5842,インテグラル
2024-05-09,5884,クラダシ
2024-05-09,5947,リンナイ
2024-05-09,5976,高周波熱錬
2024-05-09,6016,ジャパンエンジンコーポレーション
2024-05-09,6039,日本動物高度医療センター
2024-05-09,6151,日東工器
2024-05-09,6171,土木管理総合試験所
2024-05-09,6248,横田製作所
2024-05-09,6249,ゲームカードホールディングス
2024-05-09,6357,三精テクノロジーズ
2024-05-09,6364,ＡＩＲＭＡＮ
2024-05-09,6367,ダイキン工業
2024-05-09,6370,栗田工業
2024-05-09,6380,オリエンタルチエン工業
