ETF Code,ETF Name,Fund Cash Component,Shares Outstanding,Fund Date
2083,NEXT FUNDS Japan Growth Equity Active Exchange Traded Fund,77088575.0000,960000,20260721

Code,Name,ISIN,Exchange,Currency,Shares Amount,Stock Price
6951,JEOL LTD,JP3735000006,TSE,JPY,8800.0000000000,8034
6954,FANUC CORP,JP3802400006,TSE,JPY,15500.0000000000,6637
6981,MURATA MFG CO,JP3914400001,TSE,JPY,32700.0000000000,7632
7182,JAPAN POST BANK CO,JP3946750001,TSE,JPY,8500.0000000000,3141
7202,ISUZU MOTORS,JP3137200006,TSE,JPY,13900.0000000000,2323.5
7203,TOYOTA MOTOR CORP,JP3633400001,TSE,JPY,94800.0000000000,2899.5
7366,LITALICO INC,JP3974470001,TSE,JPY,7800.0000000000,1620
7532,PAN PACIFIC INTL H,JP3639650005,TSE,JPY,85000.0000000000,889
7550,ZENSHO HOLDINGS,JP3429300001,TSE,JPY,3000.0000000000,9303
7730,MANI INC,JP3869920003,TSE,JPY,8800.0000000000,1580
7741,HOYA CORP,JP3837800006,TSE,JPY,1500.0000000000,25215
7747,ASAHI INTECC CO LT,JP3110650003,TSE,JPY,1100.0000000000,3569
7832,BANDAI NAMCO HLDGS,JP3778630008,TSE,JPY,10400.0000000000,4189
7846,PILOT CORP (NEW),JP3780610006,TSE,JPY,3300.0000000000,1803
7936,ASICS CORP,JP3118000003,TSE,JPY,22000.0000000000,4895
8001,ITOCHU CORP,JP3143600009,TSE,JPY,15600.0000000000,1902.5
8002,MARUBENI CORP,JP3877600001,TSE,JPY,1500.0000000000,4988
8015,TOYOTA TSUSHO CORP,JP3635000007,TSE,JPY,10500.0000000000,6076
8035,TOKYO ELECTRON,JP3571400005,TSE,JPY,200.0000000000,65100
8053,SUMITOMO CORP,JP3404600003,TSE,JPY,26000.0000000000,1514
8111,GOLDWIN INC,JP3306600002,TSE,JPY,16400.0000000000,2266
8306,MITSUBISHI UFJ FIN,JP3902900004,TSE,JPY,8000.0000000000,3473
8750,DAIICHI LIFE GP,JP3476480003,TSE,JPY,22300.0000000000,1799
8766,TOKIO MARINE HLDG,JP3910660004,TSE,JPY,13100.0000000000,7526
8830,SUMITOMO RLTY&DEV,JP3409000001,TSE,JPY,10100.0000000000,3764
9433,KDDI CORP,JP3496400007,TSE,JPY,3500.0000000000,2868
9697,CAPCOM CO LTD,JP3218900003,TSE,JPY,10200.0000000000,3412
9766,KONAMI GROUP CORP,JP3300200007,TSE,JPY,1900.0000000000,18875
9830,TRUSCO NAKAYAMA,JP3635500006,TSE,JPY,8700.0000000000,2323
9983,FAST RETAILING CO,JP3802300008,TSE,JPY,100.0000000000,78840
9984,SOFTBANK GROUP CO,JP3436100006,TSE,JPY,25200.0000000000,5424
