ETF Code,ETF Name,Fund Cash Component,Shares Outstanding,Fund Date
2083,NEXT FUNDS Japan Growth Equity Active Exchange Traded Fund,9638171.0000,960000,20260717

Code,Name,ISIN,Exchange,Currency,Shares Amount,Stock Price
1605,INPEX CORPORATION,JP3294460005,TSE,JPY,21600.0000000000,3429
1812,KAJIMA CORP,JP3210200006,TSE,JPY,6300.0000000000,5681
1925,DAIWA HOUSE INDS,JP3505000004,TSE,JPY,2000.0000000000,4599
1944,KINDEN CORP,JP3263000006,TSE,JPY,4800.0000000000,7391
285A,KIOXIA HLDGS CORP,JP3236330001,TSE,JPY,800.0000000000,62110
3064,MONOTARO CO.LTD,JP3922950005,TSE,JPY,114000.0000000000,1969
3382,SEVEN & I HOLDINGS,JP3422950000,TSE,JPY,15000.0000000000,2007
3563,FOOD & LIFE COMPAN,JP3397150008,TSE,JPY,4600.0000000000,5423
3769,GMO PAYMENT GATEWA,JP3385890003,TSE,JPY,3800.0000000000,9771
3891,NIPPON KODOSHI,JP3707000000,TSE,JPY,6400.0000000000,7560
4022,RASA INDUSTRIES,JP3967400007,TSE,JPY,5500.0000000000,1870
4061,DENKA COMPANY LTD,JP3549600009,TSE,JPY,4900.0000000000,3859
4063,SHIN-ETSU CHEMICAL,JP3371200001,TSE,JPY,14600.0000000000,7361
4403,NOF CORP,JP3753400005,TSE,JPY,7100.0000000000,2741.5
4461,DKS CO. LTD.,JP3475000000,TSE,JPY,500.0000000000,10790
4519,CHUGAI PHARM CO,JP3519400000,TSE,JPY,3500.0000000000,7241
4568,DAIICHI SANKYO COM,JP3475350009,TSE,JPY,21000.0000000000,2746.5
4613,KANSAI PAINT CO,JP3229400001,TSE,JPY,3300.0000000000,2655.5
4666,PARK 24 CO LTD,JP3780100008,TSE,JPY,5700.0000000000,1996.5
4684,OBIC CO LTD,JP3173400007,TSE,JPY,13400.0000000000,4208
4686,JUSTSYSTEMS CORP,JP3388450003,TSE,JPY,16300.0000000000,3835
4919,MILBON CO LTD,JP3910650005,TSE,JPY,10000.0000000000,2812
5631,JAPAN STEEL WORKS,JP3721400004,TSE,JPY,13900.0000000000,7909
6005,MIURA CO LTD,JP3880800002,TSE,JPY,4400.0000000000,3240
6055,JAPAN MATERIAL CO,JP3389680004,TSE,JPY,5000.0000000000,2437
6098,RECRUIT HLDGS CO L,JP3970300004,TSE,JPY,20200.0000000000,12615
6134,FUJI CORPORATION,JP3809200003,TSE,JPY,6400.0000000000,7639
6146,DISCO CORPORATION,JP3548600000,TSE,JPY,100.0000000000,70590
6301,KOMATSU,JP3304200003,TSE,JPY,1100.0000000000,6440
6331,MITSUBISHI KAKOKI,JP3896000001,TSE,JPY,900.0000000000,3345
6361,EBARA CORP,JP3166000004,TSE,JPY,7700.0000000000,5830
6367,DAIKIN INDUSTRIES,JP3481800005,TSE,JPY,600.0000000000,24870
6501,HITACHI,JP3788600009,TSE,JPY,21600.0000000000,4828
6504,FUJI ELECTRIC CO.,JP3820000002,TSE,JPY,2700.0000000000,12695
6702,FUJITSU,JP3818000006,TSE,JPY,18000.0000000000,3257
6758,SONY GROUP CORPORA,JP3435000009,TSE,JPY,49500.0000000000,3438
6762,TDK CORP,JP3538800008,TSE,JPY,1300.0000000000,3085
6845,AZBIL CORP,JP3937200008,TSE,JPY,6700.0000000000,1653.5
6857,ADVANTEST CORP,JP3122400009,TSE,JPY,300.0000000000,29640
6861,KEYENCE CORP,JP3236200006,TSE,JPY,300.0000000000,74050
6871,MICRONICS JAPAN CO,JP3750400008,TSE,JPY,1200.0000000000,15930
6951,JEOL LTD,JP3735000006,TSE,JPY,8400.0000000000,8660
6954,FANUC CORP,JP3802400006,TSE,JPY,14400.0000000000,7020
6981,MURATA MFG CO,JP3914400001,TSE,JPY,30800.0000000000,8400
7182,JAPAN POST BANK CO,JP3946750001,TSE,JPY,8500.0000000000,3258
7202,ISUZU MOTORS,JP3137200006,TSE,JPY,13900.0000000000,2327.5
7203,TOYOTA MOTOR CORP,JP3633400001,TSE,JPY,94800.0000000000,2909
7366,LITALICO INC,JP3974470001,TSE,JPY,7800.0000000000,1668
7532,PAN PACIFIC INTL H,JP3639650005,TSE,JPY,95100.0000000000,869
