ETF Code,ETF Name,Fund Cash Component,Shares Outstanding,Fund Date
2083,NEXT FUNDS Japan Growth Equity Active Exchange Traded Fund,187163714.0000,960000,20260810

Code,Name,ISIN,Exchange,Currency,Shares Amount,Stock Price
1605,INPEX CORPORATION,JP3294460005,TSE,JPY,21600.0000000000,3499
1812,KAJIMA CORP,JP3210200006,TSE,JPY,8500.0000000000,5059
1925,DAIWA HOUSE INDS,JP3505000004,TSE,JPY,2000.0000000000,4587
1944,KINDEN CORP,JP3263000006,TSE,JPY,6200.0000000000,6971
285A,KIOXIA HLDGS CORP,JP3236330001,TSE,JPY,1300.0000000000,47730
3064,MONOTARO CO.LTD,JP3922950005,TSE,JPY,111000.0000000000,1924.5
3563,FOOD & LIFE COMPAN,JP3397150008,TSE,JPY,9300.0000000000,5672
3769,GMO PAYMENT GATEWA,JP3385890003,TSE,JPY,1900.0000000000,10060
3891,NIPPON KODOSHI,JP3707000000,TSE,JPY,7200.0000000000,6810
4022,RASA INDUSTRIES,JP3967400007,TSE,JPY,3500.0000000000,2296
4061,DENKA COMPANY LTD,JP3549600009,TSE,JPY,7900.0000000000,3575
4063,SHIN-ETSU CHEMICAL,JP3371200001,TSE,JPY,11000.0000000000,6116
4403,NOF CORP,JP3753400005,TSE,JPY,7100.0000000000,2772.5
4461,DKS CO. LTD.,JP3475000000,TSE,JPY,500.0000000000,14040
4519,CHUGAI PHARM CO,JP3519400000,TSE,JPY,6700.0000000000,6857
4568,DAIICHI SANKYO COM,JP3475350009,TSE,JPY,18100.0000000000,2752
4613,KANSAI PAINT CO,JP3229400001,TSE,JPY,3300.0000000000,2899
4666,PARK 24 CO LTD,JP3780100008,TSE,JPY,5700.0000000000,1961.5
4684,OBIC CO LTD,JP3173400007,TSE,JPY,10800.0000000000,4562
4686,JUSTSYSTEMS CORP,JP3388450003,TSE,JPY,13800.0000000000,4060
4919,MILBON CO LTD,JP3910650005,TSE,JPY,12600.0000000000,2894
5076,INFRONEER HLDGS IN,JP3153850007,TSE,JPY,13500.0000000000,2613.5
5631,JAPAN STEEL WORKS,JP3721400004,TSE,JPY,13900.0000000000,7744
5803,FUJIKURA,JP3811000003,TSE,JPY,7000.0000000000,5185
6005,MIURA CO LTD,JP3880800002,TSE,JPY,6400.0000000000,3266
6055,JAPAN MATERIAL CO,JP3389680004,TSE,JPY,8800.0000000000,2198
6098,RECRUIT HLDGS CO L,JP3970300004,TSE,JPY,14400.0000000000,13165
6134,FUJI CORPORATION,JP3809200003,TSE,JPY,9600.0000000000,7909
6146,DISCO CORPORATION,JP3548600000,TSE,JPY,100.0000000000,58440
6278,UNION TOOL CO,JP3950600001,TSE,JPY,1100.0000000000,16490
6301,KOMATSU,JP3304200003,TSE,JPY,1100.0000000000,7349
