ETF Code,ETF Name,Fund Cash Component,Shares Outstanding,Fund Date
2083,NEXT FUNDS Japan Growth Equity Active Exchange Traded Fund,194653899.0000,930000,20260518

Code,Name,ISIN,Exchange,Currency,Shares Amount,Stock Price
1605,INPEX CORPORATION,JP3294460005,TSE,JPY,21600.0000000000,3921
1812,KAJIMA CORP,JP3210200006,TSE,JPY,8200.0000000000,5843
1925,DAIWA HOUSE INDS,JP3505000004,TSE,JPY,2000.0000000000,4538
2001,NIPPN CORPORATION,JP3723000000,TSE,JPY,5300.0000000000,2713
2802,AJINOMOTO CO INC,JP3119600009,TSE,JPY,700.0000000000,5269
285A,KIOXIA HLDGS CORP,JP3236330001,TSE,JPY,100.0000000000,44450
3064,MONOTARO CO.LTD,JP3922950005,TSE,JPY,69200.0000000000,1858.5
3382,SEVEN & I HOLDINGS,JP3422950000,TSE,JPY,25500.0000000000,1862.5
3891,NIPPON KODOSHI,JP3707000000,TSE,JPY,7900.0000000000,6100
4022,RASA INDUSTRIES,JP3967400007,TSE,JPY,21800.0000000000,2048
4046,OSAKA SODA CO LTD,JP3485900009,TSE,JPY,900.0000000000,1831
4063,SHIN-ETSU CHEMICAL,JP3371200001,TSE,JPY,12800.0000000000,7105
4088,AIR WATER INC,JP3160670000,TSE,JPY,8900.0000000000,2283
4403,NOF CORP,JP3753400005,TSE,JPY,1800.0000000000,2847
4461,DKS CO. LTD.,JP3475000000,TSE,JPY,4200.0000000000,8780
4519,CHUGAI PHARM CO,JP3519400000,TSE,JPY,4500.0000000000,7938
4568,DAIICHI SANKYO COM,JP3475350009,TSE,JPY,21000.0000000000,2574
4613,KANSAI PAINT CO,JP3229400001,TSE,JPY,3300.0000000000,2300
4666,PARK 24 CO LTD,JP3780100008,TSE,JPY,23000.0000000000,1792
4684,OBIC CO LTD,JP3173400007,TSE,JPY,6100.0000000000,4032
4686,JUSTSYSTEMS CORP,JP3388450003,TSE,JPY,6600.0000000000,3735
5334,NITERRA CO LTD,JP3738600000,TSE,JPY,600.0000000000,9679
5631,JAPAN STEEL WORKS,JP3721400004,TSE,JPY,9400.0000000000,7863
5801,FURUKAWA ELECTRIC,JP3827200001,TSE,JPY,100.0000000000,54480
5802,SUMITOMO ELECTRIC,JP3407400005,TSE,JPY,3100.0000000000,10980
5803,FUJIKURA,JP3811000003,TSE,JPY,600.0000000000,5819
5991,NHK SPRING CO LTD,JP3742600004,TSE,JPY,3800.0000000000,3541
6098,RECRUIT HLDGS CO L,JP3970300004,TSE,JPY,20300.0000000000,7825
6134,FUJI CORPORATION,JP3809200003,TSE,JPY,9000.0000000000,7993
6146,DISCO CORPORATION,JP3548600000,TSE,JPY,200.0000000000,64900
6278,UNION TOOL CO,JP3950600001,TSE,JPY,500.0000000000,20160
6301,KOMATSU,JP3304200003,TSE,JPY,1100.0000000000,6483
6331,MITSUBISHI KAKOKI,JP3896000001,TSE,JPY,900.0000000000,3660
6361,EBARA CORP,JP3166000004,TSE,JPY,600.0000000000,5533
6367,DAIKIN INDUSTRIES,JP3481800005,TSE,JPY,1200.0000000000,25370
6383,DAIFUKU CO LTD,JP3497400006,TSE,JPY,500.0000000000,7197
6501,HITACHI,JP3788600009,TSE,JPY,700.0000000000,4812
6504,FUJI ELECTRIC CO.,JP3820000002,TSE,JPY,4300.0000000000,15135
6702,FUJITSU,JP3818000006,TSE,JPY,1100.0000000000,3217
6750,ELECOM CO,JP3168200008,TSE,JPY,10300.0000000000,1606
6754,ANRITSU CORP,JP3128800004,TSE,JPY,800.0000000000,4239
6758,SONY GROUP CORPORA,JP3435000009,TSE,JPY,32000.0000000000,3576
6762,TDK CORP,JP3538800008,TSE,JPY,1300.0000000000,2993
6845,AZBIL CORP,JP3937200008,TSE,JPY,21000.0000000000,1510.5
6857,ADVANTEST CORP,JP3122400009,TSE,JPY,400.0000000000,26360
6861,KEYENCE CORP,JP3236200006,TSE,JPY,600.0000000000,77180
6951,JEOL LTD,JP3735000006,TSE,JPY,800.0000000000,6952
6954,FANUC CORP,JP3802400006,TSE,JPY,2200.0000000000,8228
6976,TAIYO YUDEN CO LTD,JP3452000007,TSE,JPY,4800.0000000000,6762
6981,MURATA MFG CO,JP3914400001,TSE,JPY,39700.0000000000,6151
7182,JAPAN POST BANK CO,JP3946750001,TSE,JPY,31700.0000000000,2829
7202,ISUZU MOTORS,JP3137200006,TSE,JPY,9400.0000000000,2298.5
7203,TOYOTA MOTOR CORP,JP3633400001,TSE,JPY,75700.0000000000,3085
7366,LITALICO INC,JP3974470001,TSE,JPY,11600.0000000000,1532
7532,PAN PACIFIC INTL H,JP3639650005,TSE,JPY,44200.0000000000,871.3
7730,MANI INC,JP3869920003,TSE,JPY,25000.0000000000,1665
7741,HOYA CORP,JP3837800006,TSE,JPY,700.0000000000,28005
7747,ASAHI INTECC CO LT,JP3110650003,TSE,JPY,13600.0000000000,3394
7832,BANDAI NAMCO HLDGS,JP3778630008,TSE,JPY,13600.0000000000,3709
7846,PILOT CORP (NEW),JP3780610006,TSE,JPY,6700.0000000000,4664
