ETF Code,ETF Name,Fund Cash Component,Shares Outstanding,Fund Date
2083,NEXT FUNDS Japan Growth Equity Active Exchange Traded Fund,108447423.0000,960000,20260708

Code,Name,ISIN,Exchange,Currency,Shares Amount,Stock Price
1605,INPEX CORPORATION,JP3294460005,TSE,JPY,21600.0000000000,3281
1812,KAJIMA CORP,JP3210200006,TSE,JPY,6300.0000000000,6089
1925,DAIWA HOUSE INDS,JP3505000004,TSE,JPY,2000.0000000000,4576
1944,KINDEN CORP,JP3263000006,TSE,JPY,4800.0000000000,8142
2802,AJINOMOTO CO INC,JP3119600009,TSE,JPY,700.0000000000,5831
285A,KIOXIA HLDGS CORP,JP3236330001,TSE,JPY,500.0000000000,72400
3064,MONOTARO CO.LTD,JP3922950005,TSE,JPY,96900.0000000000,1941
3382,SEVEN & I HOLDINGS,JP3422950000,TSE,JPY,21600.0000000000,2057
3563,FOOD & LIFE COMPAN,JP3397150008,TSE,JPY,3900.0000000000,4779
3891,NIPPON KODOSHI,JP3707000000,TSE,JPY,5100.0000000000,8120
4022,RASA INDUSTRIES,JP3967400007,TSE,JPY,5500.0000000000,1842
4061,DENKA COMPANY LTD,JP3549600009,TSE,JPY,6800.0000000000,4068
4063,SHIN-ETSU CHEMICAL,JP3371200001,TSE,JPY,14600.0000000000,7158
4403,NOF CORP,JP3753400005,TSE,JPY,7100.0000000000,2826.5
4461,DKS CO. LTD.,JP3475000000,TSE,JPY,500.0000000000,10860
4519,CHUGAI PHARM CO,JP3519400000,TSE,JPY,3500.0000000000,7620
4568,DAIICHI SANKYO COM,JP3475350009,TSE,JPY,21000.0000000000,2719
4613,KANSAI PAINT CO,JP3229400001,TSE,JPY,3300.0000000000,2791
4666,PARK 24 CO LTD,JP3780100008,TSE,JPY,5700.0000000000,2028.5
4684,OBIC CO LTD,JP3173400007,TSE,JPY,17300.0000000000,4110
4686,JUSTSYSTEMS CORP,JP3388450003,TSE,JPY,13000.0000000000,3950
5334,NITERRA CO LTD,JP3738600000,TSE,JPY,600.0000000000,10575
5631,JAPAN STEEL WORKS,JP3721400004,TSE,JPY,13900.0000000000,8272
5802,SUMITOMO ELECTRIC,JP3407400005,TSE,JPY,700.0000000000,2443
5991,NHK SPRING CO LTD,JP3742600004,TSE,JPY,1000.0000000000,3912
6005,MIURA CO LTD,JP3880800002,TSE,JPY,4400.0000000000,3210
6055,JAPAN MATERIAL CO,JP3389680004,TSE,JPY,5800.0000000000,2640
6098,RECRUIT HLDGS CO L,JP3970300004,TSE,JPY,22600.0000000000,12300
6134,FUJI CORPORATION,JP3809200003,TSE,JPY,6400.0000000000,7773
6146,DISCO CORPORATION,JP3548600000,TSE,JPY,100.0000000000,71900
6301,KOMATSU,JP3304200003,TSE,JPY,1100.0000000000,6710
6331,MITSUBISHI KAKOKI,JP3896000001,TSE,JPY,900.0000000000,3880
6361,EBARA CORP,JP3166000004,TSE,JPY,7200.0000000000,5923
6367,DAIKIN INDUSTRIES,JP3481800005,TSE,JPY,800.0000000000,25980
6383,DAIFUKU CO LTD,JP3497400006,TSE,JPY,500.0000000000,6864
6501,HITACHI,JP3788600009,TSE,JPY,8800.0000000000,4942
6504,FUJI ELECTRIC CO.,JP3820000002,TSE,JPY,2700.0000000000,13215
6702,FUJITSU,JP3818000006,TSE,JPY,18000.0000000000,3392
6758,SONY GROUP CORPORA,JP3435000009,TSE,JPY,47600.0000000000,3502
6762,TDK CORP,JP3538800008,TSE,JPY,1300.0000000000,3357
6845,AZBIL CORP,JP3937200008,TSE,JPY,9000.0000000000,1704
6857,ADVANTEST CORP,JP3122400009,TSE,JPY,1000.0000000000,28900
6861,KEYENCE CORP,JP3236200006,TSE,JPY,300.0000000000,78180
6871,MICRONICS JAPAN CO,JP3750400008,TSE,JPY,1400.0000000000,15160
6951,JEOL LTD,JP3735000006,TSE,JPY,5200.0000000000,7187
6954,FANUC CORP,JP3802400006,TSE,JPY,11400.0000000000,7072
6981,MURATA MFG CO,JP3914400001,TSE,JPY,27200.0000000000,9212
7182,JAPAN POST BANK CO,JP3946750001,TSE,JPY,14900.0000000000,3307
7202,ISUZU MOTORS,JP3137200006,TSE,JPY,13900.0000000000,2389.5
7203,TOYOTA MOTOR CORP,JP3633400001,TSE,JPY,94800.0000000000,2946
7366,LITALICO INC,JP3974470001,TSE,JPY,7800.0000000000,1713
7532,PAN PACIFIC INTL H,JP3639650005,TSE,JPY,99300.0000000000,866.7
7550,ZENSHO HOLDINGS,JP3429300001,TSE,JPY,2700.0000000000,9032
7730,MANI INC,JP3869920003,TSE,JPY,8800.0000000000,1723
7741,HOYA CORP,JP3837800006,TSE,JPY,700.0000000000,25645
7747,ASAHI INTECC CO LT,JP3110650003,TSE,JPY,1100.0000000000,3700
7832,BANDAI NAMCO HLDGS,JP3778630008,TSE,JPY,14600.0000000000,4078
7846,PILOT CORP (NEW),JP3780610006,TSE,JPY,7700.0000000000,1742.5
7936,ASICS CORP,JP3118000003,TSE,JPY,22800.0000000000,4679
8001,ITOCHU CORP,JP3143600009,TSE,JPY,15600.0000000000,1904
8002,MARUBENI CORP,JP3877600001,TSE,JPY,1500.0000000000,5048
8015,TOYOTA TSUSHO CORP,JP3635000007,TSE,JPY,9700.0000000000,6276
8035,TOKYO ELECTRON,JP3571400005,TSE,JPY,200.0000000000,69470
8053,SUMITOMO CORP,JP3404600003,TSE,JPY,26000.0000000000,1609.5
8111,GOLDWIN INC,JP3306600002,TSE,JPY,18600.0000000000,2278.5
8306,MITSUBISHI UFJ FIN,JP3902900004,TSE,JPY,16500.0000000000,3446
8750,DAIICHI LIFE GP,JP3476480003,TSE,JPY,45200.0000000000,1859.5
8766,TOKIO MARINE HLDG,JP3910660004,TSE,JPY,16100.0000000000,7716
8830,SUMITOMO RLTY&DEV,JP3409000001,TSE,JPY,10100.0000000000,3894
9433,KDDI CORP,JP3496400007,TSE,JPY,3500.0000000000,2779
9697,CAPCOM CO LTD,JP3218900003,TSE,JPY,11800.0000000000,3325
9766,KONAMI GROUP CORP,JP3300200007,TSE,JPY,2100.0000000000,18725
9830,TRUSCO NAKAYAMA,JP3635500006,TSE,JPY,8700.0000000000,2339
9983,FAST RETAILING CO,JP3802300008,TSE,JPY,100.0000000000,87900
9984,SOFTBANK GROUP CO,JP3436100006,TSE,JPY,21700.0000000000,5771
