ETF Code,ETF Name,Fund Cash Component,Shares Outstanding,Fund Date
2083,NEXT FUNDS Japan Growth Equity Active Exchange Traded Fund,85428076.0000,960000,20260616

Code,Name,ISIN,Exchange,Currency,Shares Amount,Stock Price
1605,INPEX CORPORATION,JP3294460005,TSE,JPY,21600.0000000000,3495
1812,KAJIMA CORP,JP3210200006,TSE,JPY,5300.0000000000,6130
1925,DAIWA HOUSE INDS,JP3505000004,TSE,JPY,2000.0000000000,4388
1944,KINDEN CORP,JP3263000006,TSE,JPY,7900.0000000000,7304
2001,NIPPN CORPORATION,JP3723000000,TSE,JPY,3900.0000000000,2663
2802,AJINOMOTO CO INC,JP3119600009,TSE,JPY,700.0000000000,5060
285A,KIOXIA HLDGS CORP,JP3236330001,TSE,JPY,100.0000000000,90910
3064,MONOTARO CO.LTD,JP3922950005,TSE,JPY,84700.0000000000,1811
3382,SEVEN & I HOLDINGS,JP3422950000,TSE,JPY,25500.0000000000,1939.5
3891,NIPPON KODOSHI,JP3707000000,TSE,JPY,6000.0000000000,8770
4022,RASA INDUSTRIES,JP3967400007,TSE,JPY,8500.0000000000,2170
4061,DENKA COMPANY LTD,JP3549600009,TSE,JPY,8600.0000000000,4227
4063,SHIN-ETSU CHEMICAL,JP3371200001,TSE,JPY,15300.0000000000,7564
4403,NOF CORP,JP3753400005,TSE,JPY,1800.0000000000,2734
4461,DKS CO. LTD.,JP3475000000,TSE,JPY,700.0000000000,11500
4519,CHUGAI PHARM CO,JP3519400000,TSE,JPY,3500.0000000000,7428
4568,DAIICHI SANKYO COM,JP3475350009,TSE,JPY,21000.0000000000,2546
4613,KANSAI PAINT CO,JP3229400001,TSE,JPY,3300.0000000000,2575
4666,PARK 24 CO LTD,JP3780100008,TSE,JPY,23000.0000000000,1864.5
4684,OBIC CO LTD,JP3173400007,TSE,JPY,18000.0000000000,3852
4686,JUSTSYSTEMS CORP,JP3388450003,TSE,JPY,10400.0000000000,3825
5334,NITERRA CO LTD,JP3738600000,TSE,JPY,600.0000000000,10235
5631,JAPAN STEEL WORKS,JP3721400004,TSE,JPY,13900.0000000000,7640
5802,SUMITOMO ELECTRIC,JP3407400005,TSE,JPY,1000.0000000000,11530
5991,NHK SPRING CO LTD,JP3742600004,TSE,JPY,1000.0000000000,3756
6005,MIURA CO LTD,JP3880800002,TSE,JPY,4400.0000000000,3190
6055,JAPAN MATERIAL CO,JP3389680004,TSE,JPY,6100.0000000000,2470
6098,RECRUIT HLDGS CO L,JP3970300004,TSE,JPY,22800.0000000000,10720
6134,FUJI CORPORATION,JP3809200003,TSE,JPY,6400.0000000000,8283
6146,DISCO CORPORATION,JP3548600000,TSE,JPY,400.0000000000,85250
6301,KOMATSU,JP3304200003,TSE,JPY,1100.0000000000,6817
6331,MITSUBISHI KAKOKI,JP3896000001,TSE,JPY,900.0000000000,3840
6361,EBARA CORP,JP3166000004,TSE,JPY,6200.0000000000,6204
6367,DAIKIN INDUSTRIES,JP3481800005,TSE,JPY,200.0000000000,23360
6383,DAIFUKU CO LTD,JP3497400006,TSE,JPY,500.0000000000,6944
6501,HITACHI,JP3788600009,TSE,JPY,6200.0000000000,4737
6504,FUJI ELECTRIC CO.,JP3820000002,TSE,JPY,2100.0000000000,14360
6702,FUJITSU,JP3818000006,TSE,JPY,8800.0000000000,3260
6750,ELECOM CO,JP3168200008,TSE,JPY,5200.0000000000,1759
6758,SONY GROUP CORPORA,JP3435000009,TSE,JPY,33000.0000000000,3320
6762,TDK CORP,JP3538800008,TSE,JPY,1300.0000000000,3906
6845,AZBIL CORP,JP3937200008,TSE,JPY,13400.0000000000,1580
6857,ADVANTEST CORP,JP3122400009,TSE,JPY,3100.0000000000,29420
6861,KEYENCE CORP,JP3236200006,TSE,JPY,600.0000000000,75650
6951,JEOL LTD,JP3735000006,TSE,JPY,2500.0000000000,6606
6954,FANUC CORP,JP3802400006,TSE,JPY,3700.0000000000,7344
6981,MURATA MFG CO,JP3914400001,TSE,JPY,31600.0000000000,10060
7182,JAPAN POST BANK CO,JP3946750001,TSE,JPY,24700.0000000000,3198
7202,ISUZU MOTORS,JP3137200006,TSE,JPY,9400.0000000000,2294
7203,TOYOTA MOTOR CORP,JP3633400001,TSE,JPY,95900.0000000000,2902.5
7366,LITALICO INC,JP3974470001,TSE,JPY,11600.0000000000,1597
7532,PAN PACIFIC INTL H,JP3639650005,TSE,JPY,66000.0000000000,837.2
7550,ZENSHO HOLDINGS,JP3429300001,TSE,JPY,2500.0000000000,8169
7730,MANI INC,JP3869920003,TSE,JPY,15300.0000000000,1682
7741,HOYA CORP,JP3837800006,TSE,JPY,700.0000000000,26630
7747,ASAHI INTECC CO LT,JP3110650003,TSE,JPY,3000.0000000000,3554
7832,BANDAI NAMCO HLDGS,JP3778630008,TSE,JPY,14600.0000000000,3594
7846,PILOT CORP (NEW),JP3780610006,TSE,JPY,5900.0000000000,4930
7936,ASICS CORP,JP3118000003,TSE,JPY,22800.0000000000,4493
8001,ITOCHU CORP,JP3143600009,TSE,JPY,15600.0000000000,1907
8015,TOYOTA TSUSHO CORP,JP3635000007,TSE,JPY,4600.0000000000,6505
8035,TOKYO ELECTRON,JP3571400005,TSE,JPY,400.0000000000,72760
8053,SUMITOMO CORP,JP3404600003,TSE,JPY,6500.0000000000,6567
8111,GOLDWIN INC,JP3306600002,TSE,JPY,20200.0000000000,2162
