ETF Code,ETF Name,Fund Cash Component,Shares Outstanding,Fund Date
2083,NEXT FUNDS Japan Growth Equity Active Exchange Traded Fund,27173699.0000,960000,20260904

Code,Name,ISIN,Exchange,Currency,Shares Amount,Stock Price
6301,KOMATSU,JP3304200003,TSE,JPY,1100.0000000000,7513
6331,MITSUBISHI KAKOKI,JP3896000001,TSE,JPY,900.0000000000,3195
6361,EBARA CORP,JP3166000004,TSE,JPY,12200.0000000000,4390
6367,DAIKIN INDUSTRIES,JP3481800005,TSE,JPY,600.0000000000,20820
6480,NIPPON THOMPSON CO,JP3739400004,TSE,JPY,21500.0000000000,1697
6501,HITACHI,JP3788600009,TSE,JPY,34800.0000000000,5352
6504,FUJI ELECTRIC CO.,JP3820000002,TSE,JPY,2200.0000000000,12835
6702,FUJITSU,JP3818000006,TSE,JPY,22900.0000000000,3795
6758,SONY GROUP CORPORA,JP3435000009,TSE,JPY,50600.0000000000,3895
6762,TDK CORP,JP3538800008,TSE,JPY,1300.0000000000,2832.5
6845,AZBIL CORP,JP3937200008,TSE,JPY,6700.0000000000,1466
6857,ADVANTEST CORP,JP3122400009,TSE,JPY,100.0000000000,32280
6861,KEYENCE CORP,JP3236200006,TSE,JPY,700.0000000000,77980
6951,JEOL LTD,JP3735000006,TSE,JPY,4000.0000000000,6746
6954,FANUC CORP,JP3802400006,TSE,JPY,15500.0000000000,5761
6961,ENPLAS CORP,JP3169800004,TSE,JPY,3200.0000000000,9520
6981,MURATA MFG CO,JP3914400001,TSE,JPY,19200.0000000000,6901
7182,JAPAN POST BANK CO,JP3946750001,TSE,JPY,8800.0000000000,3417
7202,ISUZU MOTORS,JP3137200006,TSE,JPY,26800.0000000000,2232.5
7203,TOYOTA MOTOR CORP,JP3633400001,TSE,JPY,89200.0000000000,3117
7366,LITALICO INC,JP3974470001,TSE,JPY,7800.0000000000,1808
7532,PAN PACIFIC INTL H,JP3639650005,TSE,JPY,64200.0000000000,760
7550,ZENSHO HOLDINGS,JP3429300001,TSE,JPY,4600.0000000000,11810
7730,MANI INC,JP3869920003,TSE,JPY,15000.0000000000,1506
7741,HOYA CORP,JP3837800006,TSE,JPY,2900.0000000000,24460
7747,ASAHI INTECC CO LT,JP3110650003,TSE,JPY,3100.0000000000,3608
7832,BANDAI NAMCO HLDGS,JP3778630008,TSE,JPY,1100.0000000000,5605
7936,ASICS CORP,JP3118000003,TSE,JPY,23000.0000000000,4195
8001,ITOCHU CORP,JP3143600009,TSE,JPY,11900.0000000000,2212
8002,MARUBENI CORP,JP3877600001,TSE,JPY,2700.0000000000,5201
8015,TOYOTA TSUSHO CORP,JP3635000007,TSE,JPY,9200.0000000000,7673
8035,TOKYO ELECTRON,JP3571400005,TSE,JPY,100.0000000000,53300
8053,SUMITOMO CORP,JP3404600003,TSE,JPY,26000.0000000000,1842
8111,GOLDWIN INC,JP3306600002,TSE,JPY,9200.0000000000,2098.5
8306,MITSUBISHI UFJ FIN,JP3902900004,TSE,JPY,10000.0000000000,3754
8750,DAIICHI LIFE GP,JP3476480003,TSE,JPY,26100.0000000000,1883.5
8766,TOKIO MARINE HLDG,JP3910660004,TSE,JPY,8000.0000000000,7958
8830,SUMITOMO RLTY&DEV,JP3409000001,TSE,JPY,13700.0000000000,3256
9697,CAPCOM CO LTD,JP3218900003,TSE,JPY,4900.0000000000,4186
9766,KONAMI GROUP CORP,JP3300200007,TSE,JPY,800.0000000000,21610
9830,TRUSCO NAKAYAMA,JP3635500006,TSE,JPY,8700.0000000000,2402
9983,FAST RETAILING CO,JP3802300008,TSE,JPY,100.0000000000,68000
9984,SOFTBANK GROUP CO,JP3436100006,TSE,JPY,7500.0000000000,5001
