ETF Code,ETF Name,Fund Cash Component,Shares Outstanding,Fund Date
2083,NEXT FUNDS Japan Growth Equity Active Exchange Traded Fund,39264645.0000,930000,20260526

Code,Name,ISIN,Exchange,Currency,Shares Amount,Stock Price
1605,INPEX CORPORATION,JP3294460005,TSE,JPY,21600.0000000000,3658
1812,KAJIMA CORP,JP3210200006,TSE,JPY,5300.0000000000,5656
1925,DAIWA HOUSE INDS,JP3505000004,TSE,JPY,2000.0000000000,4431
2001,NIPPN CORPORATION,JP3723000000,TSE,JPY,3900.0000000000,2694
2802,AJINOMOTO CO INC,JP3119600009,TSE,JPY,700.0000000000,5475
285A,KIOXIA HLDGS CORP,JP3236330001,TSE,JPY,100.0000000000,65450
3064,MONOTARO CO.LTD,JP3922950005,TSE,JPY,72800.0000000000,1902.5
3382,SEVEN & I HOLDINGS,JP3422950000,TSE,JPY,25500.0000000000,1837.5
3891,NIPPON KODOSHI,JP3707000000,TSE,JPY,7300.0000000000,7790
4022,RASA INDUSTRIES,JP3967400007,TSE,JPY,21800.0000000000,1880
4063,SHIN-ETSU CHEMICAL,JP3371200001,TSE,JPY,14100.0000000000,7041
4088,AIR WATER INC,JP3160670000,TSE,JPY,8900.0000000000,2516
4403,NOF CORP,JP3753400005,TSE,JPY,1800.0000000000,2898
4461,DKS CO. LTD.,JP3475000000,TSE,JPY,4200.0000000000,9770
4519,CHUGAI PHARM CO,JP3519400000,TSE,JPY,4500.0000000000,8117
4568,DAIICHI SANKYO COM,JP3475350009,TSE,JPY,21000.0000000000,2700.5
4613,KANSAI PAINT CO,JP3229400001,TSE,JPY,3300.0000000000,2368.5
4666,PARK 24 CO LTD,JP3780100008,TSE,JPY,23000.0000000000,1849
4684,OBIC CO LTD,JP3173400007,TSE,JPY,7800.0000000000,4095
4686,JUSTSYSTEMS CORP,JP3388450003,TSE,JPY,6600.0000000000,3945
5334,NITERRA CO LTD,JP3738600000,TSE,JPY,600.0000000000,9809
5631,JAPAN STEEL WORKS,JP3721400004,TSE,JPY,11000.0000000000,7889
5801,FURUKAWA ELECTRIC,JP3827200001,TSE,JPY,100.0000000000,58080
5802,SUMITOMO ELECTRIC,JP3407400005,TSE,JPY,3100.0000000000,12265
5803,FUJIKURA,JP3811000003,TSE,JPY,600.0000000000,5550
5991,NHK SPRING CO LTD,JP3742600004,TSE,JPY,1600.0000000000,3417
6098,RECRUIT HLDGS CO L,JP3970300004,TSE,JPY,22300.0000000000,9688
6134,FUJI CORPORATION,JP3809200003,TSE,JPY,9500.0000000000,8323
6146,DISCO CORPORATION,JP3548600000,TSE,JPY,500.0000000000,69780
6301,KOMATSU,JP3304200003,TSE,JPY,1100.0000000000,6385
6331,MITSUBISHI KAKOKI,JP3896000001,TSE,JPY,900.0000000000,3490
6361,EBARA CORP,JP3166000004,TSE,JPY,600.0000000000,5693
6367,DAIKIN INDUSTRIES,JP3481800005,TSE,JPY,700.0000000000,24470
6383,DAIFUKU CO LTD,JP3497400006,TSE,JPY,500.0000000000,7251
6501,HITACHI,JP3788600009,TSE,JPY,700.0000000000,5054
6504,FUJI ELECTRIC CO.,JP3820000002,TSE,JPY,2100.0000000000,17100
6702,FUJITSU,JP3818000006,TSE,JPY,1100.0000000000,3308
6750,ELECOM CO,JP3168200008,TSE,JPY,7300.0000000000,1668
6754,ANRITSU CORP,JP3128800004,TSE,JPY,800.0000000000,4732
6758,SONY GROUP CORPORA,JP3435000009,TSE,JPY,32000.0000000000,3598
6762,TDK CORP,JP3538800008,TSE,JPY,1300.0000000000,3715
6845,AZBIL CORP,JP3937200008,TSE,JPY,19700.0000000000,1615.5
6857,ADVANTEST CORP,JP3122400009,TSE,JPY,900.0000000000,27755
6861,KEYENCE CORP,JP3236200006,TSE,JPY,600.0000000000,78860
6951,JEOL LTD,JP3735000006,TSE,JPY,800.0000000000,6777
6954,FANUC CORP,JP3802400006,TSE,JPY,2200.0000000000,8428
6976,TAIYO YUDEN CO LTD,JP3452000007,TSE,JPY,6600.0000000000,10605
6981,MURATA MFG CO,JP3914400001,TSE,JPY,36500.0000000000,7928
7182,JAPAN POST BANK CO,JP3946750001,TSE,JPY,31700.0000000000,3093
7202,ISUZU MOTORS,JP3137200006,TSE,JPY,9400.0000000000,2315
7203,TOYOTA MOTOR CORP,JP3633400001,TSE,JPY,91300.0000000000,3026
