ETF Code,ETF Name,Fund Cash Component,Shares Outstanding,Fund Date
2083,NEXT FUNDS Japan Growth Equity Active Exchange Traded Fund,148978269.0000,960000,20260818

Code,Name,ISIN,Exchange,Currency,Shares Amount,Stock Price
6331,MITSUBISHI KAKOKI,JP3896000001,TSE,JPY,900.0000000000,3335
6361,EBARA CORP,JP3166000004,TSE,JPY,12200.0000000000,5482
6367,DAIKIN INDUSTRIES,JP3481800005,TSE,JPY,600.0000000000,21450
6501,HITACHI,JP3788600009,TSE,JPY,26300.0000000000,5571
6504,FUJI ELECTRIC CO.,JP3820000002,TSE,JPY,2200.0000000000,14970
6702,FUJITSU,JP3818000006,TSE,JPY,18000.0000000000,3664
6758,SONY GROUP CORPORA,JP3435000009,TSE,JPY,50600.0000000000,3780
6762,TDK CORP,JP3538800008,TSE,JPY,1300.0000000000,3244
6845,AZBIL CORP,JP3937200008,TSE,JPY,6700.0000000000,1550.5
6857,ADVANTEST CORP,JP3122400009,TSE,JPY,100.0000000000,37780
6861,KEYENCE CORP,JP3236200006,TSE,JPY,700.0000000000,86750
6871,MICRONICS JAPAN CO,JP3750400008,TSE,JPY,700.0000000000,15320
6951,JEOL LTD,JP3735000006,TSE,JPY,5000.0000000000,7425
6954,FANUC CORP,JP3802400006,TSE,JPY,15500.0000000000,6523
6961,ENPLAS CORP,JP3169800004,TSE,JPY,3200.0000000000,11870
6981,MURATA MFG CO,JP3914400001,TSE,JPY,17200.0000000000,8290
7182,JAPAN POST BANK CO,JP3946750001,TSE,JPY,4400.0000000000,3277
7202,ISUZU MOTORS,JP3137200006,TSE,JPY,23400.0000000000,2260.5
7203,TOYOTA MOTOR CORP,JP3633400001,TSE,JPY,89200.0000000000,3013
7366,LITALICO INC,JP3974470001,TSE,JPY,7800.0000000000,1844
7532,PAN PACIFIC INTL H,JP3639650005,TSE,JPY,64200.0000000000,909.1
7550,ZENSHO HOLDINGS,JP3429300001,TSE,JPY,6800.0000000000,11360
7730,MANI INC,JP3869920003,TSE,JPY,15000.0000000000,1614
7741,HOYA CORP,JP3837800006,TSE,JPY,2900.0000000000,26400
7747,ASAHI INTECC CO LT,JP3110650003,TSE,JPY,3100.0000000000,4103
7832,BANDAI NAMCO HLDGS,JP3778630008,TSE,JPY,4100.0000000000,5332
7936,ASICS CORP,JP3118000003,TSE,JPY,22400.0000000000,5148
8001,ITOCHU CORP,JP3143600009,TSE,JPY,13900.0000000000,1991.5
8002,MARUBENI CORP,JP3877600001,TSE,JPY,2700.0000000000,4917
8015,TOYOTA TSUSHO CORP,JP3635000007,TSE,JPY,9200.0000000000,7377
8035,TOKYO ELECTRON,JP3571400005,TSE,JPY,100.0000000000,60090
8053,SUMITOMO CORP,JP3404600003,TSE,JPY,26000.0000000000,1750
8111,GOLDWIN INC,JP3306600002,TSE,JPY,9200.0000000000,2098
8306,MITSUBISHI UFJ FIN,JP3902900004,TSE,JPY,6700.0000000000,3649
8750,DAIICHI LIFE GP,JP3476480003,TSE,JPY,19700.0000000000,1847
8766,TOKIO MARINE HLDG,JP3910660004,TSE,JPY,4500.0000000000,7481
8830,SUMITOMO RLTY&DEV,JP3409000001,TSE,JPY,12500.0000000000,3360
9697,CAPCOM CO LTD,JP3218900003,TSE,JPY,6600.0000000000,4138
9766,KONAMI GROUP CORP,JP3300200007,TSE,JPY,1500.0000000000,21595
9830,TRUSCO NAKAYAMA,JP3635500006,TSE,JPY,8700.0000000000,2382
9983,FAST RETAILING CO,JP3802300008,TSE,JPY,100.0000000000,76820
9984,SOFTBANK GROUP CO,JP3436100006,TSE,JPY,18100.0000000000,5886
