ETF Code,ETF Name,Fund Cash Component,Shares Outstanding,Fund Date
2083,NEXT FUNDS Japan Growth Equity Active Exchange Traded Fund,30592662.0000,960000,20260710

Code,Name,ISIN,Exchange,Currency,Shares Amount,Stock Price
1605,INPEX CORPORATION,JP3294460005,TSE,JPY,21600.0000000000,3427
1812,KAJIMA CORP,JP3210200006,TSE,JPY,6300.0000000000,5815
1925,DAIWA HOUSE INDS,JP3505000004,TSE,JPY,2000.0000000000,4520
1944,KINDEN CORP,JP3263000006,TSE,JPY,4800.0000000000,7702
2802,AJINOMOTO CO INC,JP3119600009,TSE,JPY,700.0000000000,5721
285A,KIOXIA HLDGS CORP,JP3236330001,TSE,JPY,500.0000000000,77860
3064,MONOTARO CO.LTD,JP3922950005,TSE,JPY,104400.0000000000,1975
3382,SEVEN & I HOLDINGS,JP3422950000,TSE,JPY,21600.0000000000,2029
3563,FOOD & LIFE COMPAN,JP3397150008,TSE,JPY,4600.0000000000,4850
3769,GMO PAYMENT GATEWA,JP3385890003,TSE,JPY,2600.0000000000,9625
3891,NIPPON KODOSHI,JP3707000000,TSE,JPY,5500.0000000000,7700
4022,RASA INDUSTRIES,JP3967400007,TSE,JPY,5500.0000000000,1794
4061,DENKA COMPANY LTD,JP3549600009,TSE,JPY,6800.0000000000,3919
4063,SHIN-ETSU CHEMICAL,JP3371200001,TSE,JPY,14600.0000000000,7010
4403,NOF CORP,JP3753400005,TSE,JPY,7100.0000000000,2782.5
4461,DKS CO. LTD.,JP3475000000,TSE,JPY,500.0000000000,10540
4519,CHUGAI PHARM CO,JP3519400000,TSE,JPY,3500.0000000000,7359
4568,DAIICHI SANKYO COM,JP3475350009,TSE,JPY,21000.0000000000,2733
4613,KANSAI PAINT CO,JP3229400001,TSE,JPY,3300.0000000000,2708
4666,PARK 24 CO LTD,JP3780100008,TSE,JPY,5700.0000000000,2008
4684,OBIC CO LTD,JP3173400007,TSE,JPY,17300.0000000000,4116
4686,JUSTSYSTEMS CORP,JP3388450003,TSE,JPY,13000.0000000000,3885
4919,MILBON CO LTD,JP3910650005,TSE,JPY,5300.0000000000,2768
5334,NITERRA CO LTD,JP3738600000,TSE,JPY,600.0000000000,10485
5631,JAPAN STEEL WORKS,JP3721400004,TSE,JPY,13900.0000000000,7940
5802,SUMITOMO ELECTRIC,JP3407400005,TSE,JPY,700.0000000000,2401
5991,NHK SPRING CO LTD,JP3742600004,TSE,JPY,1000.0000000000,3784
6005,MIURA CO LTD,JP3880800002,TSE,JPY,4400.0000000000,3198
