ETF Code,ETF Name,Fund Cash Component,Shares Outstanding,Fund Date
2083,NEXT FUNDS Japan Growth Equity Active Exchange Traded Fund,123286253.0000,990000,20260908

Code,Name,ISIN,Exchange,Currency,Shares Amount,Stock Price
1605,INPEX CORPORATION,JP3294460005,TSE,JPY,21600.0000000000,3788
1812,KAJIMA CORP,JP3210200006,TSE,JPY,10900.0000000000,5016
1925,DAIWA HOUSE INDS,JP3505000004,TSE,JPY,7400.0000000000,4634
1944,KINDEN CORP,JP3263000006,TSE,JPY,9800.0000000000,7184
285A,KIOXIA HLDGS CORP,JP3236330001,TSE,JPY,1400.0000000000,59530
3064,MONOTARO CO.LTD,JP3922950005,TSE,JPY,113600.0000000000,1901
3563,FOOD & LIFE COMPAN,JP3397150008,TSE,JPY,12200.0000000000,5718
3769,GMO PAYMENT GATEWA,JP3385890003,TSE,JPY,1900.0000000000,8750
3891,NIPPON KODOSHI,JP3707000000,TSE,JPY,10200.0000000000,6880
4022,RASA INDUSTRIES,JP3967400007,TSE,JPY,28400.0000000000,2047
4061,DENKA COMPANY LTD,JP3549600009,TSE,JPY,10100.0000000000,3282
4063,SHIN-ETSU CHEMICAL,JP3371200001,TSE,JPY,4600.0000000000,5818
4403,NOF CORP,JP3753400005,TSE,JPY,12100.0000000000,2622.5
4461,DKS CO. LTD.,JP3475000000,TSE,JPY,500.0000000000,13710
4519,CHUGAI PHARM CO,JP3519400000,TSE,JPY,6700.0000000000,6564
4568,DAIICHI SANKYO COM,JP3475350009,TSE,JPY,15200.0000000000,2735.5
4661,ORIENTAL LAND CO,JP3198900007,TSE,JPY,13400.0000000000,3092
4666,PARK 24 CO LTD,JP3780100008,TSE,JPY,5700.0000000000,1980
4684,OBIC CO LTD,JP3173400007,TSE,JPY,5300.0000000000,4903
4686,JUSTSYSTEMS CORP,JP3388450003,TSE,JPY,16400.0000000000,4155
4919,MILBON CO LTD,JP3910650005,TSE,JPY,17000.0000000000,3115
5076,INFRONEER HLDGS IN,JP3153850007,TSE,JPY,13500.0000000000,2765
5631,JAPAN STEEL WORKS,JP3721400004,TSE,JPY,13900.0000000000,7393
5803,FUJIKURA,JP3811000003,TSE,JPY,3600.0000000000,5241
6005,MIURA CO LTD,JP3880800002,TSE,JPY,7000.0000000000,3223
6055,JAPAN MATERIAL CO,JP3389680004,TSE,JPY,8800.0000000000,2238
6098,RECRUIT HLDGS CO L,JP3970300004,TSE,JPY,11500.0000000000,16140
6134,FUJI CORPORATION,JP3809200003,TSE,JPY,8300.0000000000,7191
6146,DISCO CORPORATION,JP3548600000,TSE,JPY,100.0000000000,57150
6278,UNION TOOL CO,JP3950600001,TSE,JPY,1100.0000000000,14000
6301,KOMATSU,JP3304200003,TSE,JPY,1100.0000000000,7576
6331,MITSUBISHI KAKOKI,JP3896000001,TSE,JPY,900.0000000000,3365
6361,EBARA CORP,JP3166000004,TSE,JPY,12200.0000000000,4598
6367,DAIKIN INDUSTRIES,JP3481800005,TSE,JPY,600.0000000000,20660
6480,NIPPON THOMPSON CO,JP3739400004,TSE,JPY,21500.0000000000,1771
6501,HITACHI,JP3788600009,TSE,JPY,34800.0000000000,5358
6504,FUJI ELECTRIC CO.,JP3820000002,TSE,JPY,2200.0000000000,13395
6702,FUJITSU,JP3818000006,TSE,JPY,16600.0000000000,3831
6758,SONY GROUP CORPORA,JP3435000009,TSE,JPY,50600.0000000000,3780
6762,TDK CORP,JP3538800008,TSE,JPY,1300.0000000000,2980.5
6845,AZBIL CORP,JP3937200008,TSE,JPY,6700.0000000000,1486
6857,ADVANTEST CORP,JP3122400009,TSE,JPY,500.0000000000,34480
6861,KEYENCE CORP,JP3236200006,TSE,JPY,700.0000000000,78890
6951,JEOL LTD,JP3735000006,TSE,JPY,4000.0000000000,7063
6954,FANUC CORP,JP3802400006,TSE,JPY,15500.0000000000,6011
6961,ENPLAS CORP,JP3169800004,TSE,JPY,3200.0000000000,10420
6981,MURATA MFG CO,JP3914400001,TSE,JPY,19200.0000000000,7620
7182,JAPAN POST BANK CO,JP3946750001,TSE,JPY,8800.0000000000,3341
7202,ISUZU MOTORS,JP3137200006,TSE,JPY,26800.0000000000,2224.5
7203,TOYOTA MOTOR CORP,JP3633400001,TSE,JPY,89200.0000000000,3096
7366,LITALICO INC,JP3974470001,TSE,JPY,7800.0000000000,1803
7532,PAN PACIFIC INTL H,JP3639650005,TSE,JPY,64200.0000000000,769.4
7550,ZENSHO HOLDINGS,JP3429300001,TSE,JPY,4600.0000000000,11695
7730,MANI INC,JP3869920003,TSE,JPY,15000.0000000000,1486
7741,HOYA CORP,JP3837800006,TSE,JPY,2900.0000000000,24145
7747,ASAHI INTECC CO LT,JP3110650003,TSE,JPY,3100.0000000000,3422
7832,BANDAI NAMCO HLDGS,JP3778630008,TSE,JPY,1100.0000000000,5344
7936,ASICS CORP,JP3118000003,TSE,JPY,34000.0000000000,4164
8001,ITOCHU CORP,JP3143600009,TSE,JPY,11900.0000000000,2264.5
8002,MARUBENI CORP,JP3877600001,TSE,JPY,2700.0000000000,5146
8015,TOYOTA TSUSHO CORP,JP3635000007,TSE,JPY,9200.0000000000,7680
8035,TOKYO ELECTRON,JP3571400005,TSE,JPY,100.0000000000,55840
8053,SUMITOMO CORP,JP3404600003,TSE,JPY,26000.0000000000,1871.5
