ETF Code,ETF Name,Fund Cash Component,Shares Outstanding,Fund Date
2083,NEXT FUNDS Japan Growth Equity Active Exchange Traded Fund,30082873.0000,960000,20260730

Code,Name,ISIN,Exchange,Currency,Shares Amount,Stock Price
8053,SUMITOMO CORP,JP3404600003,TSE,JPY,26000.0000000000,1599
8111,GOLDWIN INC,JP3306600002,TSE,JPY,10700.0000000000,2426
8306,MITSUBISHI UFJ FIN,JP3902900004,TSE,JPY,6700.0000000000,3647
8750,DAIICHI LIFE GP,JP3476480003,TSE,JPY,19700.0000000000,1936
8766,TOKIO MARINE HLDG,JP3910660004,TSE,JPY,5700.0000000000,8393
8830,SUMITOMO RLTY&DEV,JP3409000001,TSE,JPY,10100.0000000000,3742
9697,CAPCOM CO LTD,JP3218900003,TSE,JPY,10200.0000000000,4229
9766,KONAMI GROUP CORP,JP3300200007,TSE,JPY,1500.0000000000,22705
9830,TRUSCO NAKAYAMA,JP3635500006,TSE,JPY,8700.0000000000,2416
9983,FAST RETAILING CO,JP3802300008,TSE,JPY,100.0000000000,80400
9984,SOFTBANK GROUP CO,JP3436100006,TSE,JPY,27200.0000000000,4741
