ETF Code,ETF Name,Fund Cash Component,Shares Outstanding,Fund Date
2083,NEXT FUNDS Japan Growth Equity Active Exchange Traded Fund,118099429.0000,930000,20260511

Code,Name,ISIN,Exchange,Currency,Shares Amount,Stock Price
1605,INPEX CORPORATION,JP3294460005,TSE,JPY,21600.0000000000,3788
1925,DAIWA HOUSE INDS,JP3505000004,TSE,JPY,2000.0000000000,4773
2001,NIPPN CORPORATION,JP3723000000,TSE,JPY,5300.0000000000,2617
2802,AJINOMOTO CO INC,JP3119600009,TSE,JPY,1300.0000000000,5030
285A,KIOXIA HLDGS CORP,JP3236330001,TSE,JPY,100.0000000000,44490
3064,MONOTARO CO.LTD,JP3922950005,TSE,JPY,69200.0000000000,1846.5
3382,SEVEN & I HOLDINGS,JP3422950000,TSE,JPY,25500.0000000000,1898.5
3891,NIPPON KODOSHI,JP3707000000,TSE,JPY,12000.0000000000,6550
4022,RASA INDUSTRIES,JP3967400007,TSE,JPY,31900.0000000000,2300
4046,OSAKA SODA CO LTD,JP3485900009,TSE,JPY,2500.0000000000,1860
4063,SHIN-ETSU CHEMICAL,JP3371200001,TSE,JPY,7200.0000000000,7480
4088,AIR WATER INC,JP3160670000,TSE,JPY,8900.0000000000,1938.5
4403,NOF CORP,JP3753400005,TSE,JPY,1800.0000000000,3225
4461,DKS CO. LTD.,JP3475000000,TSE,JPY,6900.0000000000,8930
4516,NIPPON SHINYAKU CO,JP3717600005,TSE,JPY,5900.0000000000,4093
4519,CHUGAI PHARM CO,JP3519400000,TSE,JPY,4500.0000000000,7900
4568,DAIICHI SANKYO COM,JP3475350009,TSE,JPY,21000.0000000000,2596
4613,KANSAI PAINT CO,JP3229400001,TSE,JPY,3300.0000000000,2344
4666,PARK 24 CO LTD,JP3780100008,TSE,JPY,23000.0000000000,1813.5
4684,OBIC CO LTD,JP3173400007,TSE,JPY,6100.0000000000,4232
4686,JUSTSYSTEMS CORP,JP3388450003,TSE,JPY,6600.0000000000,3745
5334,NITERRA CO LTD,JP3738600000,TSE,JPY,600.0000000000,8679
5631,JAPAN STEEL WORKS,JP3721400004,TSE,JPY,9400.0000000000,9209
5801,FURUKAWA ELECTRIC,JP3827200001,TSE,JPY,100.0000000000,44870
5802,SUMITOMO ELECTRIC,JP3407400005,TSE,JPY,5500.0000000000,11305
5803,FUJIKURA,JP3811000003,TSE,JPY,2100.0000000000,6582
5991,NHK SPRING CO LTD,JP3742600004,TSE,JPY,8000.0000000000,2895
6098,RECRUIT HLDGS CO L,JP3970300004,TSE,JPY,20300.0000000000,7822
6134,FUJI CORPORATION,JP3809200003,TSE,JPY,9300.0000000000,6615
6146,DISCO CORPORATION,JP3548600000,TSE,JPY,200.0000000000,75000
6278,UNION TOOL CO,JP3950600001,TSE,JPY,500.0000000000,17180
6301,KOMATSU,JP3304200003,TSE,JPY,1100.0000000000,6566
6331,MITSUBISHI KAKOKI,JP3896000001,TSE,JPY,900.0000000000,3275
6361,EBARA CORP,JP3166000004,TSE,JPY,600.0000000000,5750
6367,DAIKIN INDUSTRIES,JP3481800005,TSE,JPY,1500.0000000000,24550
6383,DAIFUKU CO LTD,JP3497400006,TSE,JPY,500.0000000000,7577
6501,HITACHI,JP3788600009,TSE,JPY,700.0000000000,4938
6504,FUJI ELECTRIC CO.,JP3820000002,TSE,JPY,7000.0000000000,14800
6702,FUJITSU,JP3818000006,TSE,JPY,1100.0000000000,3382
6750,ELECOM CO,JP3168200008,TSE,JPY,10300.0000000000,1626
6754,ANRITSU CORP,JP3128800004,TSE,JPY,2800.0000000000,4233
6758,SONY GROUP CORPORA,JP3435000009,TSE,JPY,32000.0000000000,3114
6762,TDK CORP,JP3538800008,TSE,JPY,1300.0000000000,2923.5
6845,AZBIL CORP,JP3937200008,TSE,JPY,17700.0000000000,1429
6857,ADVANTEST CORP,JP3122400009,TSE,JPY,400.0000000000,29885
6861,KEYENCE CORP,JP3236200006,TSE,JPY,600.0000000000,84170
6951,JEOL LTD,JP3735000006,TSE,JPY,800.0000000000,6592
6954,FANUC CORP,JP3802400006,TSE,JPY,3500.0000000000,7515
6976,TAIYO YUDEN CO LTD,JP3452000007,TSE,JPY,6200.0000000000,6663
6981,MURATA MFG CO,JP3914400001,TSE,JPY,42500.0000000000,5850
7182,JAPAN POST BANK CO,JP3946750001,TSE,JPY,28400.0000000000,2724.5
7202,ISUZU MOTORS,JP3137200006,TSE,JPY,9400.0000000000,2154
7203,TOYOTA MOTOR CORP,JP3633400001,TSE,JPY,64100.0000000000,2913
7366,LITALICO INC,JP3974470001,TSE,JPY,8600.0000000000,1179
7532,PAN PACIFIC INTL H,JP3639650005,TSE,JPY,36600.0000000000,883.5
7730,MANI INC,JP3869920003,TSE,JPY,25000.0000000000,1692
7741,HOYA CORP,JP3837800006,TSE,JPY,800.0000000000,27470
7747,ASAHI INTECC CO LT,JP3110650003,TSE,JPY,13600.0000000000,3306
7832,BANDAI NAMCO HLDGS,JP3778630008,TSE,JPY,13600.0000000000,3637
7846,PILOT CORP (NEW),JP3780610006,TSE,JPY,6700.0000000000,4750
7936,ASICS CORP,JP3118000003,TSE,JPY,20600.0000000000,4640
8001,ITOCHU CORP,JP3143600009,TSE,JPY,1600.0000000000,2010
8015,TOYOTA TSUSHO CORP,JP3635000007,TSE,JPY,4600.0000000000,6743
8035,TOKYO ELECTRON,JP3571400005,TSE,JPY,800.0000000000,52450
8053,SUMITOMO CORP,JP3404600003,TSE,JPY,13200.0000000000,7180
