ETF Code,ETF Name,Fund Cash Component,Shares Outstanding,Fund Date
2083,NEXT FUNDS Japan Growth Equity Active Exchange Traded Fund,190116581.0000,930000,20260512

Code,Name,ISIN,Exchange,Currency,Shares Amount,Stock Price
1605,INPEX CORPORATION,JP3294460005,TSE,JPY,21600.0000000000,3848
1925,DAIWA HOUSE INDS,JP3505000004,TSE,JPY,2000.0000000000,4770
2001,NIPPN CORPORATION,JP3723000000,TSE,JPY,5300.0000000000,2642
2802,AJINOMOTO CO INC,JP3119600009,TSE,JPY,1300.0000000000,5499
285A,KIOXIA HLDGS CORP,JP3236330001,TSE,JPY,100.0000000000,45940
3064,MONOTARO CO.LTD,JP3922950005,TSE,JPY,69200.0000000000,1767.5
3382,SEVEN & I HOLDINGS,JP3422950000,TSE,JPY,25500.0000000000,1901
3891,NIPPON KODOSHI,JP3707000000,TSE,JPY,10900.0000000000,6490
4022,RASA INDUSTRIES,JP3967400007,TSE,JPY,30400.0000000000,2465
4046,OSAKA SODA CO LTD,JP3485900009,TSE,JPY,2500.0000000000,1879
4063,SHIN-ETSU CHEMICAL,JP3371200001,TSE,JPY,10300.0000000000,7574
4088,AIR WATER INC,JP3160670000,TSE,JPY,8900.0000000000,1965
4403,NOF CORP,JP3753400005,TSE,JPY,1800.0000000000,2800
4461,DKS CO. LTD.,JP3475000000,TSE,JPY,7600.0000000000,9330
4519,CHUGAI PHARM CO,JP3519400000,TSE,JPY,4500.0000000000,7953
4568,DAIICHI SANKYO COM,JP3475350009,TSE,JPY,21000.0000000000,2649
4613,KANSAI PAINT CO,JP3229400001,TSE,JPY,3300.0000000000,2366
4666,PARK 24 CO LTD,JP3780100008,TSE,JPY,23000.0000000000,1780.5
4684,OBIC CO LTD,JP3173400007,TSE,JPY,6100.0000000000,4197
4686,JUSTSYSTEMS CORP,JP3388450003,TSE,JPY,6600.0000000000,3715
5334,NITERRA CO LTD,JP3738600000,TSE,JPY,600.0000000000,9203
5631,JAPAN STEEL WORKS,JP3721400004,TSE,JPY,9400.0000000000,9069
5801,FURUKAWA ELECTRIC,JP3827200001,TSE,JPY,100.0000000000,43430
5802,SUMITOMO ELECTRIC,JP3407400005,TSE,JPY,4400.0000000000,11210
5803,FUJIKURA,JP3811000003,TSE,JPY,2100.0000000000,6832
5991,NHK SPRING CO LTD,JP3742600004,TSE,JPY,5600.0000000000,2944.5
6098,RECRUIT HLDGS CO L,JP3970300004,TSE,JPY,20300.0000000000,7700
6134,FUJI CORPORATION,JP3809200003,TSE,JPY,9300.0000000000,6721
6146,DISCO CORPORATION,JP3548600000,TSE,JPY,200.0000000000,73380
6278,UNION TOOL CO,JP3950600001,TSE,JPY,500.0000000000,17640
6301,KOMATSU,JP3304200003,TSE,JPY,1100.0000000000,6615
6331,MITSUBISHI KAKOKI,JP3896000001,TSE,JPY,900.0000000000,3285
6361,EBARA CORP,JP3166000004,TSE,JPY,600.0000000000,5902
6367,DAIKIN INDUSTRIES,JP3481800005,TSE,JPY,1500.0000000000,24290
6383,DAIFUKU CO LTD,JP3497400006,TSE,JPY,500.0000000000,7578
6501,HITACHI,JP3788600009,TSE,JPY,700.0000000000,4887
6504,FUJI ELECTRIC CO.,JP3820000002,TSE,JPY,5500.0000000000,15005
6702,FUJITSU,JP3818000006,TSE,JPY,1100.0000000000,3341
6750,ELECOM CO,JP3168200008,TSE,JPY,10300.0000000000,1640
6754,ANRITSU CORP,JP3128800004,TSE,JPY,2800.0000000000,4142
6758,SONY GROUP CORPORA,JP3435000009,TSE,JPY,32000.0000000000,3372
6762,TDK CORP,JP3538800008,TSE,JPY,1300.0000000000,2936
6845,AZBIL CORP,JP3937200008,TSE,JPY,17700.0000000000,1427.5
6857,ADVANTEST CORP,JP3122400009,TSE,JPY,400.0000000000,28780
6861,KEYENCE CORP,JP3236200006,TSE,JPY,600.0000000000,82300
6951,JEOL LTD,JP3735000006,TSE,JPY,800.0000000000,6803
6954,FANUC CORP,JP3802400006,TSE,JPY,2200.0000000000,7564
6976,TAIYO YUDEN CO LTD,JP3452000007,TSE,JPY,6200.0000000000,6750
6981,MURATA MFG CO,JP3914400001,TSE,JPY,42500.0000000000,5960
7182,JAPAN POST BANK CO,JP3946750001,TSE,JPY,28400.0000000000,2796.5
7202,ISUZU MOTORS,JP3137200006,TSE,JPY,9400.0000000000,2141.5
7203,TOYOTA MOTOR CORP,JP3633400001,TSE,JPY,64100.0000000000,2870
7366,LITALICO INC,JP3974470001,TSE,JPY,8600.0000000000,1174
7532,PAN PACIFIC INTL H,JP3639650005,TSE,JPY,36600.0000000000,907.3
7730,MANI INC,JP3869920003,TSE,JPY,25000.0000000000,1696
7741,HOYA CORP,JP3837800006,TSE,JPY,700.0000000000,27235
7747,ASAHI INTECC CO LT,JP3110650003,TSE,JPY,13600.0000000000,3324
7832,BANDAI NAMCO HLDGS,JP3778630008,TSE,JPY,13600.0000000000,3653
7846,PILOT CORP (NEW),JP3780610006,TSE,JPY,6700.0000000000,4808
7936,ASICS CORP,JP3118000003,TSE,JPY,20600.0000000000,4769
8001,ITOCHU CORP,JP3143600009,TSE,JPY,1600.0000000000,1983
8015,TOYOTA TSUSHO CORP,JP3635000007,TSE,JPY,4600.0000000000,6991
8035,TOKYO ELECTRON,JP3571400005,TSE,JPY,800.0000000000,52080
8053,SUMITOMO CORP,JP3404600003,TSE,JPY,11400.0000000000,7206
8111,GOLDWIN INC,JP3306600002,TSE,JPY,17200.0000000000,2207
8306,MITSUBISHI UFJ FIN,JP3902900004,TSE,JPY,9800.0000000000,2856.5
8750,DAIICHI LIFE GP,JP3476480003,TSE,JPY,21500.0000000000,1466.5
8766,TOKIO MARINE HLDG,JP3910660004,TSE,JPY,13700.0000000000,7150
8830,SUMITOMO RLTY&DEV,JP3409000001,TSE,JPY,9500.0000000000,4816
9433,KDDI CORP,JP3496400007,TSE,JPY,13400.0000000000,2519.5
9697,CAPCOM CO LTD,JP3218900003,TSE,JPY,1800.0000000000,3501
9735,SECOM CO,JP3421800008,TSE,JPY,11400.0000000000,5622
9830,TRUSCO NAKAYAMA,JP3635500006,TSE,JPY,8700.0000000000,2217
9983,FAST RETAILING CO,JP3802300008,TSE,JPY,500.0000000000,75050
