ETF Code,ETF Name,Fund Cash Component,Shares Outstanding,Fund Date
2083,NEXT FUNDS Japan Growth Equity Active Exchange Traded Fund,226584729.0000,1051000,20260915

Code,Name,ISIN,Exchange,Currency,Shares Amount,Stock Price
1605,INPEX CORPORATION,JP3294460005,TSE,JPY,23600.0000000000,3980
1812,KAJIMA CORP,JP3210200006,TSE,JPY,15500.0000000000,4943
1925,DAIWA HOUSE INDS,JP3505000004,TSE,JPY,10800.0000000000,4651
1944,KINDEN CORP,JP3263000006,TSE,JPY,12800.0000000000,6785
285A,KIOXIA HLDGS CORP,JP3236330001,TSE,JPY,1000.0000000000,50590
3038,KOBE BUSSAN CO LTD,JP3291200008,TSE,JPY,17100.0000000000,3167
3064,MONOTARO CO.LTD,JP3922950005,TSE,JPY,113600.0000000000,1992.5
3563,FOOD & LIFE COMPAN,JP3397150008,TSE,JPY,14300.0000000000,5136
3769,GMO PAYMENT GATEWA,JP3385890003,TSE,JPY,2700.0000000000,8586
3891,NIPPON KODOSHI,JP3707000000,TSE,JPY,5400.0000000000,6090
4022,RASA INDUSTRIES,JP3967400007,TSE,JPY,28400.0000000000,1791
4061,DENKA COMPANY LTD,JP3549600009,TSE,JPY,8300.0000000000,3242
4063,SHIN-ETSU CHEMICAL,JP3371200001,TSE,JPY,4600.0000000000,5750
4403,NOF CORP,JP3753400005,TSE,JPY,12100.0000000000,2597.5
4461,DKS CO. LTD.,JP3475000000,TSE,JPY,500.0000000000,11850
4519,CHUGAI PHARM CO,JP3519400000,TSE,JPY,6700.0000000000,6414
4568,DAIICHI SANKYO COM,JP3475350009,TSE,JPY,17000.0000000000,2845.5
4661,ORIENTAL LAND CO,JP3198900007,TSE,JPY,25700.0000000000,3112
4666,PARK 24 CO LTD,JP3780100008,TSE,JPY,10800.0000000000,1986
4684,OBIC CO LTD,JP3173400007,TSE,JPY,19800.0000000000,5084
4686,JUSTSYSTEMS CORP,JP3388450003,TSE,JPY,16400.0000000000,4290
4919,MILBON CO LTD,JP3910650005,TSE,JPY,17000.0000000000,3155
5076,INFRONEER HLDGS IN,JP3153850007,TSE,JPY,18000.0000000000,2849.5
5631,JAPAN STEEL WORKS,JP3721400004,TSE,JPY,12600.0000000000,7245
5803,FUJIKURA,JP3811000003,TSE,JPY,3600.0000000000,4834
6005,MIURA CO LTD,JP3880800002,TSE,JPY,7000.0000000000,3079
6055,JAPAN MATERIAL CO,JP3389680004,TSE,JPY,8800.0000000000,2044
6098,RECRUIT HLDGS CO L,JP3970300004,TSE,JPY,10900.0000000000,16485
6134,FUJI CORPORATION,JP3809200003,TSE,JPY,5400.0000000000,6694
6146,DISCO CORPORATION,JP3548600000,TSE,JPY,100.0000000000,51430
6278,UNION TOOL CO,JP3950600001,TSE,JPY,1100.0000000000,12670
6301,KOMATSU,JP3304200003,TSE,JPY,1100.0000000000,7139
6331,MITSUBISHI KAKOKI,JP3896000001,TSE,JPY,900.0000000000,3275
6361,EBARA CORP,JP3166000004,TSE,JPY,12200.0000000000,4245
6367,DAIKIN INDUSTRIES,JP3481800005,TSE,JPY,600.0000000000,20690
6480,NIPPON THOMPSON CO,JP3739400004,TSE,JPY,18500.0000000000,1581
6501,HITACHI,JP3788600009,TSE,JPY,34800.0000000000,5325
6504,FUJI ELECTRIC CO.,JP3820000002,TSE,JPY,2200.0000000000,12650
6702,FUJITSU,JP3818000006,TSE,JPY,18500.0000000000,4026
6758,SONY GROUP CORPORA,JP3435000009,TSE,JPY,50600.0000000000,3788
6762,TDK CORP,JP3538800008,TSE,JPY,1300.0000000000,2816.5
6845,AZBIL CORP,JP3937200008,TSE,JPY,6700.0000000000,1449
6857,ADVANTEST CORP,JP3122400009,TSE,JPY,2000.0000000000,31080
6861,KEYENCE CORP,JP3236200006,TSE,JPY,700.0000000000,75960
6951,JEOL LTD,JP3735000006,TSE,JPY,4000.0000000000,6786
6954,FANUC CORP,JP3802400006,TSE,JPY,13300.0000000000,5776
6961,ENPLAS CORP,JP3169800004,TSE,JPY,3200.0000000000,9390
6981,MURATA MFG CO,JP3914400001,TSE,JPY,19200.0000000000,7167
7182,JAPAN POST BANK CO,JP3946750001,TSE,JPY,7600.0000000000,3299
7202,ISUZU MOTORS,JP3137200006,TSE,JPY,30300.0000000000,2195
7203,TOYOTA MOTOR CORP,JP3633400001,TSE,JPY,78000.0000000000,3025
7366,LITALICO INC,JP3974470001,TSE,JPY,9900.0000000000,1833
7532,PAN PACIFIC INTL H,JP3639650005,TSE,JPY,71200.0000000000,734.6
7550,ZENSHO HOLDINGS,JP3429300001,TSE,JPY,4900.0000000000,11475
7730,MANI INC,JP3869920003,TSE,JPY,15000.0000000000,1440
7741,HOYA CORP,JP3837800006,TSE,JPY,2900.0000000000,22430
7747,ASAHI INTECC CO LT,JP3110650003,TSE,JPY,3700.0000000000,3251
7832,BANDAI NAMCO HLDGS,JP3778630008,TSE,JPY,1500.0000000000,5617
7936,ASICS CORP,JP3118000003,TSE,JPY,35400.0000000000,4071
8001,ITOCHU CORP,JP3143600009,TSE,JPY,11900.0000000000,2340.5
8002,MARUBENI CORP,JP3877600001,TSE,JPY,2000.0000000000,5091
